AveragePolicyStd,LossBefore,Entropy,StdReturn,MinReturn,MeanKL,Time,Perplexity,ItrTime,NumTrajs,MaxReturn,MaxKL,LossAfter,AverageReturn,TotalExecTime,ExplainedVariance
0.870797,-0.0,2.5608,0.0,0.0,0.0,24.50429630279541,12.9461,24.50430154800415,20,0.0,0.0,-0.0,0.0,24.373464345932007,1
0.870797,-0.0,2.5608,0.0,0.0,0.0,47.861666202545166,12.9461,23.35295271873474,20,0.0,0.0,-0.0,0.0,23.151745796203613,1
0.870797,-0.0,2.5608,0.0,0.0,0.0,72.46978902816772,12.9461,24.60235023498535,20,0.0,0.0,-0.0,0.0,24.496864557266235,1
0.870797,-0.0,2.5608,0.0,0.0,0.0,96.86631202697754,12.9461,24.391892671585083,20,0.0,0.0,-0.0,0.0,24.28597903251648,1
0.870797,-0.0,2.5608,0.0,0.0,0.0,121.56364250183105,12.9461,24.688119888305664,20,0.0,0.0,-0.0,0.0,24.63454818725586,1
0.870797,-0.0,2.5608,0.0,0.0,0.0,147.28852581977844,12.9461,25.7182400226593,20,0.0,0.0,-0.0,0.0,25.674526929855347,1
0.870797,-0.0,2.5608,0.0,0.0,0.0,172.41601133346558,12.9461,25.120147228240967,20,0.0,0.0,-0.0,0.0,25.072489261627197,1
