TotalExecTime,ExplainedVariance,AverageReturn,Perplexity,ItrTime,LossAfter,Time,Entropy,MeanKL,LossBefore,MinReturn,NumTrajs,MaxReturn,AveragePolicyStd,MaxKL,StdReturn
5.07365345954895,0.215463428616,185.0,15.4937,5.1353983879089355,-0.0170811,5.135392189025879,2.74043,0.210608,0.0297204,0.0,20,1300.0,0.95435,1.77576,319.804627859
4.945823431015015,0.328318844313,480.0,15.9611,4.994393825531006,-0.0145189,10.132784843444824,2.77015,0.0473434,0.00577312,0.0,20,2000.0,0.968521,0.348814,550.999092558
4.728077411651611,0.473825348426,1265.0,16.0072,4.774923324584961,-0.0172822,14.914569854736328,2.77304,0.0542254,0.00587958,0.0,20,2600.0,0.969712,0.116327,866.184160557
4.7320921421051025,0.408162542525,6730.0,16.0543,4.765020132064819,-0.0498018,19.686973810195923,2.77598,0.15042,0.00279136,0.0,20,15300.0,0.97162,0.53439,3349.94029798
4.766006946563721,0.859179445785,18675.0,16.0768,4.793822526931763,-0.00372205,24.489187002182007,2.77737,0.00863003,0.0018993,0.0,20,22400.0,0.972152,0.161029,6267.44565194
4.641337156295776,0.980927657584,21075.0,16.092,4.690564870834351,-0.0408808,29.185734272003174,2.77832,0.0656784,-0.0232831,19500.0,20,22300.0,0.972487,0.448794,798.670770718
4.2244157791137695,0.853100433838,17805.0,15.9058,4.255823373794556,-0.0255343,33.44576287269592,2.76668,0.0422551,-0.0128841,0.0,20,22000.0,0.967226,0.318925,7502.23133474
