MaxKL,ExplainedVariance,LossAfter,Entropy,ItrTime,Time,StdReturn,NumTrajs,MeanKL,TotalExecTime,MaxReturn,AverageReturn,AveragePolicyStd,LossBefore,Perplexity,MinReturn
4.22083,0.742057404097,-0.211962,1.73658,7.649620294570923,7.649615287780762,726.115521112,40,1.92619,7.534613847732544,5700.0,3602.5,0.58088,-0.0313913,5.67789,1900.0
0.265019,0.992341572355,-0.033919,1.70519,6.023046493530273,13.676388263702393,274.214788077,40,0.0271412,5.981689929962158,8200.0,7632.5,0.571971,-0.0205433,5.50242,7100.0
0.486672,0.989029104818,-0.0549233,1.69492,6.35699987411499,20.03877544403076,312.209865315,40,0.060842,6.312921047210693,8100.0,7545.0,0.56878,-0.0333903,5.44619,6800.0
0.269061,0.989714907404,-0.0784476,1.67822,6.326972961425781,26.370282411575317,291.879684117,40,0.0780215,6.272353649139404,8200.0,7692.5,0.563517,-0.0590429,5.35602,6800.0
0.323486,0.990929786862,-0.0740117,1.6487,6.197450637817383,32.5732855796814,295.708894016,40,0.0957642,6.095951795578003,8300.0,7657.5,0.555046,-0.0431316,5.20022,6800.0
2.37033,0.994122934654,-0.0966946,1.62713,6.288410902023315,38.866945028305054,255.917467165,40,0.333889,6.224938869476318,8300.0,7852.5,0.548572,-0.00198596,5.08927,7300.0
0.178729,0.992604298683,-0.0693669,1.62614,6.086172103881836,44.96457481384277,259.03667694,40,0.0942142,6.028429269790649,8300.0,7920.0,0.548207,-0.0482188,5.08422,7200.0
