MaxReturn,Entropy,MeanKL,AverageReturn,LossAfter,MinReturn,AveragePolicyStd,MaxKL,ItrTime,Time,NumTrajs,TotalExecTime,Perplexity,ExplainedVariance,LossBefore,StdReturn
5500.0,3.08155,0.0266597,1630.0,-0.00744911,0.0,1.12957,12.3538,17.9777193069458,17.977715015411377,20,17.860023736953735,21.7921,0.352541956208,0.0148071,1578.0050697
12400.0,3.09636,0.00368955,1930.0,-0.0187241,0.0,1.138,0.204038,19.365381240844727,37.351391077041626,20,19.233348608016968,22.1172,0.438853324805,-0.0154623,2691.30080073
4700.0,3.08862,0.00256852,1530.0,-0.0105299,0.0,1.13358,0.31345,17.36453127861023,54.718698501586914,20,17.1799738407135,21.9469,0.412938885933,-0.00824179,1731.50223794
4400.0,3.0845,0.000984803,1375.0,-0.00621633,0.0,1.13125,0.129706,18.012721300125122,72.7338650226593,20,17.954877138137817,21.8566,0.365978222579,-0.00416301,1465.56303174
10200.0,3.08242,0.00121956,2100.0,-0.00590516,0.0,1.13009,0.0834657,18.083751916885376,90.8220374584198,20,17.969346523284912,21.8112,0.418746138057,-0.00389511,2748.63602538
9000.0,3.08047,0.00135487,2275.0,-0.0134782,0.0,1.12902,0.0313472,19.927587032318115,110.75686979293823,20,19.84641718864441,21.7687,0.462807123511,-0.0119698,2556.92686638
6700.0,3.07449,0.0028048,1470.0,-0.00962765,0.0,1.12562,1.04822,17.924460649490356,128.697119474411,20,17.825194120407104,21.6388,0.346297887165,-0.00753064,1688.8161534
