NumTrajs,MaxReturn,MeanKL,LossBefore,Entropy,ExplainedVariance,AveragePolicyStd,AverageReturn,LossAfter,Time,MaxKL,ItrTime,TotalExecTime,StdReturn,MinReturn,Perplexity
40,0.0,0.0,-0.0,2.4367,1,0.82843,0.0,-0.0,5.710636854171753,0.0,5.710641145706177,5.660456895828247,0.0,0.0,11.4353
40,400.0,0.0222822,0.0012711,2.4367,0.1400518766,0.82843,10.0,-0.0146646,9.689972639083862,0.349101,3.975308895111084,3.899088144302368,62.449979984,0.0,11.4353
40,0.0,0.0,-0.0,2.43734,1,0.828517,0.0,-0.0,12.79245924949646,0.0,3.096839666366577,3.0663540363311768,0.0,0.0,11.4426
40,0.0,0.0,-0.0,2.43734,1,0.828517,0.0,-0.0,17.37748622894287,0.0,4.580223798751831,4.535969257354736,0.0,0.0,11.4426
40,0.0,0.0,-0.0,2.43734,1,0.828517,0.0,-0.0,21.225255966186523,0.0,3.840244770050049,3.804311752319336,0.0,0.0,11.4426
40,200.0,0.012979,0.00338962,2.43734,0.0431902374771,0.828517,5.0,-0.00807039,25.301151037216187,0.131654,4.070520639419556,4.035406827926636,31.224989992,0.0,11.4426
40,200.0,0.00678666,0.0304283,2.43903,0.0736317324174,0.829585,7.5,0.0191969,29.99597716331482,0.0673828,4.690718173980713,4.647418260574341,34.5506874027,0.0,11.462
