LossBefore,AverageReturn,TotalExecTime,MaxReturn,MaxKL,Perplexity,NumTrajs,StdReturn,MinReturn,ExplainedVariance,ItrTime,AveragePolicyStd,MeanKL,LossAfter,Time,Entropy
-0.0180115,12770.0,10.705581903457642,20200.0,0.916491,17.1557,20,6293.89386628,0.0,0.570361888364,10.78727412223816,1.00326,0.330562,-0.0705731,10.78727102279663,2.84233
0.00951212,410.0,10.751605749130249,4900.0,0.0950901,16.8495,20,1134.41614939,0.0,0.345273692795,10.860053777694702,0.994078,0.020035,-0.000774521,21.650280475616455,2.82432
-0.00939349,6035.0,10.491373062133789,17300.0,0.537221,16.9298,20,5496.6603497,0.0,0.314235701646,10.523533821105957,0.996654,0.153173,-0.0480733,32.17751359939575,2.82907
-0.0140407,19390.0,10.651777505874634,25100.0,0.543556,16.8505,20,3075.53247422,14200.0,0.559624165314,10.732996940612793,0.994336,0.241336,-0.0697932,42.914061069488525,2.82438
-0.00688082,3975.0,10.708206176757812,10800.0,0.206734,16.7326,20,3733.34635414,0.0,0.445058345953,10.750842809677124,0.990905,0.0730337,-0.024753,53.66986966133118,2.81736
-0.0157078,20180.0,10.664517879486084,26600.0,0.277109,16.6751,20,4365.38658082,12700.0,0.490396382195,10.783056020736694,0.989321,0.0998424,-0.0328734,64.45659470558167,2.81392
-0.0161145,22815.0,10.522470951080322,34100.0,0.193171,16.5446,20,8329.54230435,0.0,0.690501274997,10.565216302871704,0.985395,0.0548502,-0.0285043,75.02675342559814,2.80606
