NumTrajs,LossBefore,AveragePolicyStd,Time,MinReturn,TotalExecTime,StdReturn,MeanKL,LossAfter,ExplainedVariance,MaxReturn,MaxKL,AverageReturn,ItrTime,Entropy,Perplexity
20,-0.0,0.92455,19.364829778671265,0.0,19.256890535354614,0.0,0.0,-0.0,1,0.0,0.0,0.0,19.36483597755432,2.67957,14.5788
20,-0.0,0.92455,38.23226857185364,0.0,18.72939658164978,0.0,0.0,-0.0,1,0.0,0.0,0.0,18.85909080505371,2.67957,14.5788
20,-0.0,0.92455,58.01626181602478,0.0,19.665780544281006,0.0,0.0,-0.0,1,0.0,0.0,0.0,19.778651475906372,2.67957,14.5788
20,-0.00664525,0.92455,77.26139903068542,0.0,19.154775857925415,283.32843133,0.0902161,-0.0338527,0.140612994884,1300.0,1.09973,65.0,19.22786808013916,2.67957,14.5788
20,-0.00154473,0.922998,96.94704866409302,0.0,19.48139452934265,643.117407633,0.108007,-0.0227857,0.447504782696,1800.0,0.972715,580.0,19.677141189575195,2.67624,14.5304
20,-0.000414759,0.922547,116.3345935344696,0.0,19.31980299949646,832.165848855,0.0552591,-0.0147021,0.571835017833,2600.0,0.428791,1150.0,19.381766319274902,2.67547,14.5192
20,0.0105544,0.922357,135.71339392662048,600.0,19.316445112228394,661.26772188,0.0586333,-0.00701353,0.779401672047,3700.0,0.312045,2035.0,19.366361618041992,2.67526,14.5162
