ExplainedVariance,LossAfter,MeanKL,AveragePolicyStd,MaxReturn,LossBefore,Perplexity,MinReturn,NumTrajs,TotalExecTime,StdReturn,Entropy,AverageReturn,MaxKL,Time,ItrTime
0.442349295153,-0.233932,2.07608,0.870797,37700.0,-0.00435065,12.9461,15600.0,20,23.4869487285614,5793.53950535,2.5608,25570.0,5.64094,23.589420557022095,23.589423656463623
0.184293002226,-0.12821,1.09428,0.868868,9600.0,-0.000932809,12.8899,800.0,20,24.126805543899536,2139.22298978,2.55645,5685.0,1.92999,47.793986082077026,24.20029377937317
0.967340490413,-0.00101159,0.0173054,0.868603,52400.0,0.00392452,12.8839,49400.0,20,23.139155626296997,793.473376995,2.55598,50420.0,0.0958032,71.08070158958435,23.274073362350464
0.894178213976,-0.00756603,0.0294743,0.869443,52600.0,-0.00178844,12.9092,0.0,20,21.53430676460266,11065.8664369,2.55794,48040.0,0.138255,92.68311285972595,21.598510026931763
0.961446297011,-0.0171832,0.0129435,0.869067,52800.0,-0.0120454,12.8977,49200.0,20,23.320292234420776,1174.05280972,2.55705,51040.0,0.214057,116.09386110305786,23.390379905700684
0.973183055903,-0.00976509,0.00566822,0.866452,52600.0,-0.00498121,12.8202,49900.0,20,22.42512011528015,782.879301042,2.55103,51410.0,0.0970437,138.60761547088623,22.497876167297363
0.957526334337,-0.0132571,0.027527,0.865378,52700.0,-0.00625166,12.7884,49600.0,20,24.33326554298401,1057.95793867,2.54853,51365.0,0.113576,163.03552913665771,24.408324718475342
