TotalExecTime,LossBefore,StdReturn,AveragePolicyStd,AverageReturn,ExplainedVariance,ItrTime,NumTrajs,MinReturn,LossAfter,Time,Entropy,MaxKL,MaxReturn,MeanKL,Perplexity
11.068216800689697,0.00852051,977.688600731,0.949513,1775.0,0.557785753413,11.192980766296387,20,0.0,-0.0347911,11.19297456741333,2.73374,4.10227,3300.0,0.0919369,15.3903
10.621017932891846,-0.0159253,5133.67314893,0.953561,8820.0,0.316531974723,10.739813566207886,20,800.0,-0.0600859,21.936502695083618,2.74226,0.401192,19800.0,0.164247,15.522
10.539120435714722,-0.00825597,6380.47020211,0.949883,17060.0,0.801568217959,10.610749244689941,20,0.0,-0.0283593,32.55124497413635,2.7343,0.504355,22200.0,0.072527,15.3989
11.777220487594604,0.00198756,8846.10648817,0.947903,15080.0,0.840022674103,11.852203130722046,20,0.0,-0.00532665,44.41683340072632,2.73017,0.149642,22300.0,0.0107004,15.3355
11.699479579925537,0.00889262,8211.69136049,0.948565,16225.0,0.811393769696,11.819866418838501,20,0.0,-0.00912181,56.25212860107422,2.73116,0.50367,21900.0,0.0338228,15.3507
11.809776067733765,0.00728168,9126.38345677,0.950765,9675.0,0.510827865299,11.857312202453613,20,0.0,0.00175867,68.11295318603516,2.73561,0.0609619,22300.0,0.00813329,15.4191
11.9131760597229,0.00545398,8651.1213146,0.952626,13810.0,0.748542118754,11.958287954330444,20,0.0,-0.00652095,80.09376311302185,2.73925,0.159217,22000.0,0.0184283,15.4754
