Entropy,Time,ExplainedVariance,LossAfter,StdReturn,NumTrajs,ItrTime,AverageReturn,TotalExecTime,Perplexity,MaxReturn,MeanKL,AveragePolicyStd,MinReturn,LossBefore,MaxKL
1.55245,11.24596905708313,1,-0.0,0.0,200,11.245970487594604,0.0,11.184329509735107,4.72301,0.0,0.0,0.530704,0.0,-0.0,0.0
1.55245,21.558944702148438,1,-0.0,0.0,200,10.308869361877441,0.0,10.199665069580078,4.72301,0.0,0.0,0.530704,0.0,-0.0,0.0
1.55245,29.443318128585815,1,-0.0,0.0,200,7.881912469863892,0.0,7.8357648849487305,4.72301,0.0,0.0,0.530704,0.0,-0.0,0.0
1.55245,40.23098802566528,1,-0.0,0.0,200,10.782757759094238,0.0,10.732762575149536,4.72301,0.0,0.0,0.530704,0.0,-0.0,0.0
1.55245,49.89644694328308,1,-0.0,0.0,200,9.661502361297607,0.0,9.612632513046265,4.72301,0.0,0.0,0.530704,0.0,-0.0,0.0
1.55245,60.212852239608765,1,-0.0,0.0,200,10.311293363571167,0.0,10.22634482383728,4.72301,0.0,0.0,0.530704,0.0,-0.0,0.0
1.55245,69.90407586097717,1,-0.0,0.0,200,9.684492588043213,0.0,9.629152059555054,4.72301,0.0,0.0,0.530704,0.0,-0.0,0.0
