TotalExecTime,MaxReturn,MeanKL,Entropy,Perplexity,StdReturn,AveragePolicyStd,MaxKL,ItrTime,ExplainedVariance,Time,MinReturn,LossBefore,AverageReturn,NumTrajs,LossAfter
6.711660385131836,1100.0,0.0379281,2.56857,13.0471,82.9156197589,0.87453,0.608412,6.786853790283203,0.934061920968,6.7868475914001465,800.0,0.00996893,975.0,20,-0.00234245
6.941130638122559,1200.0,0.0462209,2.57854,13.1779,151.986841536,0.87887,0.273127,7.062200307846069,0.917395694843,13.85390043258667,500.0,-0.0269975,970.0,20,-0.0471477
6.170348882675171,1200.0,0.00781287,2.56504,13.0012,72.6291952317,0.872953,0.0693115,6.244604587554932,0.944703600639,20.103249549865723,900.0,-0.00432009,1035.0,20,-0.0109262
6.140915155410767,1200.0,0.00883215,2.56288,12.9731,80.4673846972,0.871983,0.036915,6.19847297668457,0.943490884178,26.310606479644775,800.0,0.00881577,1005.0,20,0.00334669
6.482367753982544,1100.0,0.0174911,2.56729,13.0304,234.307490277,0.873861,0.280229,6.52369236946106,0.872334558741,32.84894871711731,300.0,0.0241965,910.0,20,0.00316051
6.382286310195923,1100.0,0.018784,2.57939,13.189,96.3068014213,0.879219,0.0708653,6.433122396469116,0.933367705246,39.295475244522095,700.0,0.0052398,985.0,20,-0.003898
6.538241386413574,1200.0,0.0106394,2.58201,13.2236,104.403065089,0.880531,0.0561057,6.584046125411987,0.936391526677,45.88731408119202,700.0,-0.0136189,990.0,20,-0.019108
