ExplainedVariance,MeanKL,AveragePolicyStd,LossBefore,MaxReturn,LossAfter,AverageReturn,ItrTime,Perplexity,MaxKL,Entropy,TotalExecTime,MinReturn,NumTrajs,Time,StdReturn
0.0503296748163,1.29164,0.982009,0.00996177,700.0,-0.103826,152.5,6.437120676040649,16.3558,106.666,2.79458,6.358149528503418,0.0,40,6.436990261077881,196.198241582
0.442701007431,0.203823,0.98615,0.00808688,3700.0,-0.0356715,1900.0,7.336346387863159,16.5196,9.15466,2.80455,7.219736576080322,500.0,40,13.778890609741211,712.390342439
0.559141669188,0.136337,0.988208,-0.0319169,4200.0,-0.0722701,2502.5,6.651230812072754,16.5865,7.27495,2.80859,6.542839527130127,300.0,40,20.43483257293701,1022.86057212
0.570108646385,0.0778606,0.980698,-0.0274726,5500.0,-0.0603991,2965.0,6.577788352966309,16.3239,4.1286,2.79263,6.50818395614624,0.0,40,27.01695704460144,1274.27430328
0.538203252223,0.0912294,0.97434,-0.0234369,5000.0,-0.0552055,2882.5,6.494235038757324,16.1012,1.93889,2.77889,6.436050176620483,0.0,40,33.51748561859131,1179.17078916
0.565567435905,0.205216,0.968461,-0.0488444,5700.0,-0.0922972,2812.5,6.480030536651611,15.9136,10.9628,2.76717,6.41075873374939,200.0,40,40.01452708244324,1336.07400618
0.594956824243,0.168793,0.956071,-0.00219153,4700.0,-0.0442002,3032.5,6.586639404296875,15.5297,7.84147,2.74275,6.526949644088745,200.0,40,46.61631989479065,1027.2262409
