AveragePolicyStd,MaxKL,AverageReturn,Time,Perplexity,Entropy,MaxReturn,ExplainedVariance,MinReturn,NumTrajs,LossAfter,MeanKL,StdReturn,ItrTime,TotalExecTime,LossBefore
0.935103,0.0,0.0,12.189619302749634,14.8902,2.7007,0.0,1,0.0,20,-0.0,0.0,0.0,12.189624309539795,12.086270570755005,-0.0
0.935103,0.0,0.0,24.180455923080444,14.8902,2.7007,0.0,1,0.0,20,-0.0,0.0,0.0,11.983564853668213,11.913335084915161,-0.0
0.935103,0.0,0.0,36.30181860923767,14.8902,2.7007,0.0,1,0.0,20,-0.0,0.0,0.0,12.113752603530884,12.053093194961548,-0.0
0.935103,0.0,0.0,48.43887758255005,14.8902,2.7007,0.0,1,0.0,20,-0.0,0.0,0.0,12.129485607147217,12.071882486343384,-0.0
0.935103,0.0,0.0,60.593318700790405,14.8902,2.7007,0.0,1,0.0,20,-0.0,0.0,0.0,12.147770643234253,12.068254947662354,-0.0
0.935103,0.0,0.0,72.34450340270996,14.8902,2.7007,0.0,1,0.0,20,-0.0,0.0,0.0,11.745879173278809,11.66926383972168,-0.0
0.935103,0.0,0.0,84.32037353515625,14.8902,2.7007,0.0,1,0.0,20,-0.0,0.0,0.0,11.971614837646484,11.910412073135376,-0.0
