0AveragePolicyStd,1EnvExecTime,LossBefore,0StdReturn,1StdReturn,MeanKLBefore,1NumTrajs,0AverageReturn,0PolicyExecTime,1AverageReturn,dLoss,LossAfter,0Entropy,1MinReturn,0MaxReturn,MeanKL,1PolicyExecTime,1MaxReturn,1Perplexity,1ExplainedVariance,0Perplexity,0ProcessExecTime,0EnvExecTime,Time,1Entropy,ItrTime,1AveragePolicyStd,0NumTrajs,0MinReturn,1ProcessExecTime,ComputeUpdatedDistTime,0ExplainedVariance
0.731288,14.069801092147827,8.14907252789e-10,766.428060696,1088.48186518,0.0,1200,343.833333333,15.635497570037842,626.75,0.00486086297315,-0.00486086215824,2.21196,0.0,2900.0,0.00615036068484,23.784188270568848,2900.0,9.11575,0.255685365619,9.13364,0.659351110458374,14.135146141052246,3112.084598302841,2.21,72.08066272735596,0.730571,1200,0.0,0.6108756065368652,0.0757133960723877,0.0949164751061
0.719421,14.130537033081055,1.2805685401e-09,772.37975961,1055.25426109,0.0,1200,358.916666667,15.546196460723877,678.666666667,0.00570682890248,-0.00570682762191,2.17915,0.0,2700.0,0.00749202258885,23.784979343414307,3000.0,8.84103,0.297849080642,8.83879,0.6527082920074463,14.08127737045288,3186.217759847641,2.1794,71.97662043571472,0.719503,1200,0.0,0.6244492530822754,0.08294916152954102,0.0828951741998
0.705208,14.350605010986328,1.04773789644e-09,746.06560629,1136.92293055,0.0,1200,321.666666667,15.539564371109009,767.5,0.00545057991985,-0.00545057887211,2.13916,0.0,2700.0,0.00735009787604,24.035417795181274,2900.0,8.48223,0.333452685414,8.49227,0.6375868320465088,14.043505907058716,3260.6709995269775,2.13797,72.336993932724,0.704782,1200,0.0,0.63067626953125,0.07794713973999023,0.0900331285771
0.694429,14.310566425323486,0.0,799.614798756,1099.13268838,0.0,1200,373.083333333,15.674617528915405,632.0,0.00117325689644,-0.00117325689644,2.10853,0.0,2700.0,0.00477958610281,23.884437322616577,2900.0,8.20353,0.231168280668,8.23609,0.6612985134124756,14.401859283447266,3335.2209582328796,2.10456,72.70592856407166,0.693058,1200,0.0,0.6251654624938965,0.07857394218444824,0.095840017473
0.683297,14.135045289993286,-3.37604433298e-09,790.148649868,1106.99239371,-7.4505774883e-09,1200,364.666666667,16.141870737075806,648.916666667,0.00429972575512,-0.00429972913116,2.07622,0.0,2800.0,0.00645072944462,23.695924043655396,2900.0,7.94613,0.254009781294,7.97425,0.6884298324584961,14.954259872436523,3410.545273065567,2.07268,73.44051146507263,0.682095,1200,0.0,0.6225860118865967,0.08417248725891113,0.0890623993815
0.665895,14.358686208724976,-1.62981450558e-09,769.32869366,1151.95529427,-7.45057793239e-09,1200,350.166666667,15.89364242553711,757.0,0.00549690029584,-0.00549690192565,2.02446,0.0,2700.0,0.00669760955498,23.99049472808838,2900.0,7.54414,0.298815217651,7.57203,0.6754553318023682,14.594843864440918,3485.699585199356,2.02077,73.22004079818726,0.664657,1200,0.0,0.6288557052612305,0.07835721969604492,0.0870234544469
0.659721,14.273482084274292,-9.31322574615e-10,821.41635386,1092.30012156,0.0,1200,387.083333333,15.526678085327148,627.333333333,0.00453018769622,-0.00453018862754,2.0059,0.0,2900.0,0.00653827702627,22.985557079315186,2900.0,7.41405,0.208965887687,7.43282,0.6613683700561523,14.458577394485474,3559.0699598789215,2.00338,71.72942233085632,0.658885,1200,0.0,0.6231837272644043,0.08482789993286133,0.0789142216326
0.659116,13.867932319641113,-1.62981450558e-09,844.298817396,1133.58619728,0.0,1200,401.083333333,14.908852100372314,743.0,0.00559506868012,-0.00559507030994,2.00414,0.0,2800.0,0.00950676109642,23.4198796749115,2900.0,7.39099,0.283658759987,7.41967,0.6563012599945068,14.688562631607056,3632.3596727848053,2.00026,71.29092645645142,0.65784,1200,0.0,0.616610050201416,0.0746009349822998,0.0894782937955
0.655489,14.114279985427856,2.32830643654e-10,855.996819828,1071.26711059,0.0,1200,408.333333333,15.81194281578064,613.666666667,0.00372892222367,-0.00372892199084,1.99311,0.0,2800.0,0.006716132164,23.685316801071167,2900.0,7.30483,0.187007550024,7.33835,0.652226448059082,14.522174596786499,3707.393545627594,1.98854,72.52693915367126,0.653995,1200,0.0,0.6234807968139648,0.09569716453552246,0.101368705988
0.644291,14.388562202453613,-2.56113708019e-09,837.896137657,1081.71063085,7.45057793239e-09,1200,389.75,15.651008605957031,645.666666667,0.0054149532225,-0.00541495578364,1.95862,0.0,2800.0,0.00673186266795,24.150470495224,2900.0,7.07426,0.218913468914,7.08954,0.6565642356872559,14.626878261566162,3782.78870511055,1.95646,73.25336122512817,0.643602,1200,0.0,0.6232140064239502,0.11238217353820801,0.0834329793742
0.636856,14.130916357040405,4.65661287308e-10,860.432691538,1021.23078997,-1.49011789574e-08,1200,408.5,15.995540380477905,572.083333333,0.00420579267666,-0.004205792211,1.93536,0.0,2800.0,0.00750188017264,23.885685205459595,3000.0,6.87371,0.164226107067,6.92652,0.6676599979400635,14.54745078086853,3857.8187091350555,1.9277,73.06930088996887,0.634429,1200,0.0,0.6173186302185059,0.10752177238464355,0.0792790712651
0.63583,14.349815845489502,4.65661287308e-10,834.751393463,1124.02480882,0.0,1200,389.666666667,15.64897632598877,651.25,0.00619868654758,-0.00619868608192,1.93207,0.0,2800.0,0.00985578540713,24.115418434143066,3000.0,6.90755,0.219597017079,6.9038,0.6592490673065186,14.297161340713501,3932.8623061180115,1.93262,72.95292949676514,0.636012,1200,0.0,0.6320936679840088,0.07709908485412598,0.0898243455854
0.628682,14.439391851425171,0.0,844.670345789,1076.62853067,0.0,1200,391.416666667,15.476985454559326,612.083333333,0.00351059925742,-0.00351059925742,1.90941,0.0,2800.0,0.00640705693513,24.119603157043457,2900.0,6.74012,0.165811648171,6.74913,0.6424376964569092,14.119376182556152,4007.250018596649,1.90808,72.51734232902527,0.628255,1200,0.0,0.6428351402282715,0.08289909362792969,0.0847414235301
0.634625,14.30920672416687,-5.82076609135e-10,860.146483003,1112.37808009,2.23517382381e-08,1200,412.833333333,14.327887058258057,640.083333333,0.00442281400319,-0.00442281458527,1.92839,0.0,2800.0,0.00649548741058,24.97122359275818,3000.0,6.83508,0.198485680317,6.87842,0.6215963363647461,13.76693058013916,4081.3636524677277,1.92207,71.92434811592102,0.632636,1200,0.0,0.6310124397277832,0.08321857452392578,0.0802553706981
0.622697,14.487054824829102,5.31144905835e-10,863.344719198,1083.61701094,-1.49011549766e-08,1200,405.25,14.598426342010498,642.416666667,0.0053816331274,-0.00538163259625,1.89046,0.0,2900.0,0.00940439198166,25.26618003845215,2900.0,6.59439,0.191511475608,6.62242,0.6477375030517578,14.150201082229614,4156.24378490448,1.88622,72.93247938156128,0.62139,1200,0.0,0.6371128559112549,0.10893797874450684,0.0791551987473
0.615577,14.29124116897583,-3.72529029846e-09,873.542023412,1081.95182425,-2.23517311326e-08,1200,421.0,14.494807243347168,680.5,0.00381481996737,-0.00381482369266,1.86743,0.0,2900.0,0.00637898640707,24.789199352264404,2900.0,6.49056,0.219623166383,6.47165,0.633981466293335,13.93079948425293,4230.0584144592285,1.87035,71.95219278335571,0.616486,1200,0.0,0.6309733390808105,0.08469176292419434,0.0856260527076
0.612047,13.870581865310669,6.98491930962e-10,884.83706912,1146.76083673,0.0,1200,431.833333333,14.880223274230957,717.5,0.00449962099083,-0.00449962029234,1.85588,0.0,2800.0,0.00979152228683,24.32009196281433,2900.0,6.36987,0.224567214863,6.39732,0.6602184772491455,14.384346008300781,4303.9299902915955,1.85158,71.93336462974548,0.610733,1200,0.0,0.6083791255950928,0.08176302909851074,0.0912687831893
0.607919,14.09895372390747,-1.16415321827e-10,907.079987745,1130.87565629,0.0,1200,445.25,14.959932565689087,679.5,0.00458521849941,-0.00458521861583,1.84236,0.0,2800.0,0.00773847382516,24.48894214630127,2900.0,6.28549,0.226326509355,6.3114,0.635810136795044,14.170802593231201,4377.753997802734,1.83824,72.15947127342224,0.606707,1200,0.0,0.6239683628082275,0.08145570755004883,0.0898900007818
0.607889,14.08095669746399,8.14907252789e-10,916.373953265,1137.48735951,7.4505774883e-09,1200,457.666666667,15.074903011322021,680.916666667,0.00600952084642,-0.00600952003151,1.84224,0.0,2800.0,0.0086663197726,24.498077630996704,2900.0,6.31614,0.194438805561,6.31064,0.6576330661773682,14.455134868621826,4451.840304136276,1.84311,72.48868489265442,0.608156,1200,0.0,0.6307063102722168,0.0767364501953125,0.0784088966415
0.609828,14.157538175582886,3.72529029846e-09,883.191875466,1144.38556719,0.0,1200,435.666666667,14.868252515792847,697.416666667,0.00428122095764,-0.00428121723235,1.84871,0.0,2800.0,0.00705798435956,24.602931022644043,3000.0,6.32862,0.224596675772,6.35165,0.6537446975708008,14.418960571289062,4526.278902053833,1.84508,72.4313735961914,0.608727,1200,0.0,0.6143598556518555,0.08062076568603516,0.0705973846446
0.604952,14.035928726196289,8.73114913702e-10,860.896561086,1049.30246672,0.0,1200,402.666666667,14.802877187728882,609.0,0.00601223943522,-0.00601223856211,1.83252,0.0,2800.0,0.00732469325885,23.489678144454956,2900.0,6.28638,0.208076905753,6.24959,0.6605722904205322,14.444468021392822,4600.0964024066925,1.83839,71.81145405769348,0.606736,1200,0.0,0.624950647354126,0.0796804428100586,0.0761382174821
