MeanKL,NumTrajs,StdReturn,ExplainedVariance,Entropy,MaxReturn,Perplexity,AveragePolicyStd,LossBefore,AverageReturn,ItrTime,LossAfter,TotalExecTime,MinReturn,MaxKL,Time
0.0,20,0.0,1,2.7007,0.0,14.8902,0.935103,-0.0,0.0,12.319626569747925,-0.0,12.218476057052612,0.0,0.0,12.31961989402771
0.0,20,0.0,1,2.7007,0.0,14.8902,0.935103,-0.0,0.0,12.493911266326904,-0.0,12.420943260192871,0.0,0.0,24.82059597969055
0.0,20,0.0,1,2.7007,0.0,14.8902,0.935103,-0.0,0.0,12.089268207550049,-0.0,12.047121286392212,0.0,0.0,36.91683650016785
0.0,20,0.0,1,2.7007,0.0,14.8902,0.935103,-0.0,0.0,12.054962396621704,-0.0,12.011195182800293,0.0,0.0,48.98479866981506
0.0,20,0.0,1,2.7007,0.0,14.8902,0.935103,-0.0,0.0,12.035056591033936,-0.0,11.987368106842041,0.0,0.0,61.024842262268066
0.0,20,0.0,1,2.7007,0.0,14.8902,0.935103,-0.0,0.0,12.767151594161987,-0.0,12.733925342559814,0.0,0.0,73.79818415641785
0.0,20,0.0,1,2.7007,0.0,14.8902,0.935103,-0.0,0.0,11.997751951217651,-0.0,11.925124168395996,0.0,0.0,85.79929971694946
