ItrTime,NumTrajs,LossAfter,Entropy,ExplainedVariance,MaxKL,StdReturn,Time,Perplexity,AveragePolicyStd,MinReturn,LossBefore,TotalExecTime,AverageReturn,MaxReturn,MeanKL
5.297420501708984,20,-0.0472182,2.72206,0.805205051534,2.6122,116.081867662,5.297415018081665,15.2117,0.947542,0.0,-0.0121498,5.227613925933838,305.0,400.0,0.154326
5.137939453125,20,-0.0143716,2.70991,0.729964190185,0.459932,107.121426428,10.440973043441772,15.0279,0.942114,0.0,-0.0011089,5.062270402908325,205.0,300.0,0.0251249
5.096418857574463,20,-0.00452116,2.70936,0.912831212832,0.735261,49.7493718553,15.541335821151733,15.0196,0.941827,200.0,-0.000618298,5.055026054382324,245.0,300.0,0.0359147
5.044028997421265,20,-0.0168927,2.70905,0.790115401445,0.890687,86.458082329,20.59232187271118,15.015,0.94174,0.0,-0.00533706,4.99997878074646,205.0,300.0,0.0469086
4.707550525665283,20,0.000496008,2.70638,0.898975222198,0.174713,58.9491306128,25.30534839630127,14.975,0.940625,200.0,0.0128998,4.673325777053833,255.0,400.0,0.0203567
4.692279577255249,20,0.00721818,2.71283,0.863051494264,0.306364,73.4846922835,30.003052949905396,15.0719,0.943604,100.0,0.0137516,4.662529706954956,260.0,400.0,0.0141377
4.877732038497925,20,-0.0338077,2.71971,0.872072823596,0.193702,72.6291952317,34.88726544380188,15.1758,0.946578,0.0,-0.0203329,4.8504016399383545,265.0,300.0,0.0261254
