TotalExecTime,AverageReturn,StdReturn,ItrTime,MaxReturn,AveragePolicyStd,MaxKL,Entropy,Perplexity,Time,MeanKL,LossAfter,ExplainedVariance,MinReturn,NumTrajs,LossBefore
4.729232311248779,0.0,0.0,4.775766134262085,0.0,0.82843,0.0,2.4367,11.4353,4.775758981704712,0.0,-0.0,1,0.0,40,-0.0
4.141507148742676,22.5,140.512454964,4.207076549530029,900.0,0.82843,0.190015,2.4367,11.4353,8.985655784606934,0.00819132,0.00557029,0.552730283885,0.0,40,0.0162736
4.422164440155029,105.0,471.142229056,4.454340934753418,2600.0,0.830706,0.465293,2.44484,11.5287,13.446369171142578,0.0327849,-0.0301685,0.516914488722,0.0,40,-0.00715351
4.657922267913818,942.5,1267.45562052,4.717738151550293,3900.0,0.829903,0.431793,2.44126,11.4875,18.173004865646362,0.0552602,-0.0558665,0.480127678745,0.0,40,-0.0154998
4.286753177642822,3195.0,1696.60690792,4.335830926895142,5800.0,0.827007,0.297324,2.43351,11.3989,22.518270015716553,0.0886139,-0.0660804,0.590256659894,0.0,40,-0.0130173
4.28605055809021,4947.5,1228.61456527,4.32357931137085,7500.0,0.825071,0.488991,2.42701,11.3249,26.84952211380005,0.157984,-0.0841776,0.756840962882,0.0,40,-0.045636
3.7298812866210938,3837.5,1394.21797076,3.7843587398529053,6300.0,0.815174,2.12383,2.40419,11.0694,30.640993356704712,0.929214,-0.171322,0.512294159115,900.0,40,-0.0182869
