Entropy,TotalExecTime,ItrTime,Perplexity,Time,ExplainedVariance,MinReturn,AveragePolicyStd,LossAfter,AverageReturn,MeanKL,MaxKL,MaxReturn,StdReturn,NumTrajs,LossBefore
2.84416,6.595004081726074,6.653313636779785,17.1872,6.653309345245361,0.318535958918,0.0,1.0032,-0.0362322,5005.0,0.102331,0.183185,13600.0,3699.25330303,20,-0.0112951
2.83287,7.316372632980347,7.37252140045166,16.9941,14.028928995132446,0.75183185662,0.0,0.997499,-0.0270125,14000.0,0.0575805,0.201081,19100.0,5227.71460583,20,-0.00836216
2.82869,4.430525064468384,4.517260789871216,16.9232,18.549211025238037,0.677106068197,0.0,0.995416,-0.0246707,10770.0,0.125216,0.254493,18200.0,5909.57697302,20,0.0108432
2.83411,4.751235008239746,4.775249481201172,17.0152,23.326796293258667,0.625634338499,0.0,0.998124,-0.0542594,10155.0,0.117219,0.196066,13700.0,2818.59450791,20,-0.020331
2.82394,4.934586048126221,4.965884208679199,16.8431,28.296724557876587,0.721523446104,0.0,0.993061,-0.0339329,11305.0,0.127914,0.396742,19200.0,7075.20141056,20,-0.000850186
2.82352,4.952354192733765,5.01176905632019,16.8359,33.31227135658264,0.563494353557,7100.0,0.992859,-0.101261,12255.0,0.272164,0.531165,18200.0,3144.11752325,20,-0.0322798
2.80738,5.034815549850464,5.089820146560669,16.5664,38.41590595245361,0.532958103477,0.0,0.984868,-0.0101093,3270.0,0.0734039,0.217365,10100.0,3503.44116548,20,0.0153041
