LossAfter,Perplexity,ItrTime,Entropy,MaxKL,LossBefore,MinReturn,Time,AveragePolicyStd,NumTrajs,StdReturn,TotalExecTime,MaxReturn,MeanKL,AverageReturn,ExplainedVariance
-0.0601881,14.1457,6.726686477661133,2.64941,4.69639,0.0173821,0.0,6.726682901382446,0.917354,20,270.693553673,6.626330852508545,1200.0,0.588291,135.0,0.154723663049
-0.0733441,14.3938,6.6477460861206055,2.6668,1.30006,0.0221095,7100.0,13.37751817703247,0.925147,20,2815.71926868,6.5778114795684814,19300.0,0.367732,12985.0,0.620139895119
-0.0150312,14.5538,6.459822654724121,2.67785,0.076096,-0.0105576,20300.0,19.847461938858032,0.929816,20,390.512483795,6.435452938079834,21800.0,0.00617345,21250.0,0.991101231842
-0.025312,14.4772,6.5898518562316895,2.67257,0.0405267,-0.0214817,19000.0,26.44275951385498,0.927539,20,705.620294493,6.548340320587158,22100.0,0.0123364,21210.0,0.98186311242
-0.0131498,14.3225,6.628622055053711,2.66183,0.127721,-0.00473347,19900.0,33.07491111755371,0.923391,20,438.035386698,6.593588352203369,22000.0,0.0278236,21175.0,0.988510101054
-0.0256627,14.2886,6.968020439147949,2.65946,0.0333036,-0.0219895,21100.0,40.05398774147034,0.922949,20,251.79356624,6.911128997802734,21900.0,0.00556807,21540.0,0.992200680085
-0.0105876,14.1324,6.644495487213135,2.64847,0.371302,-0.00118321,20400.0,46.70733451843262,0.918273,20,405.555175038,6.609934329986572,21700.0,0.0206652,21305.0,0.990030158213
