MaxReturn,MeanKL,Entropy,ExplainedVariance,StdReturn,LossBefore,MinReturn,NumTrajs,LossAfter,TotalExecTime,Perplexity,AveragePolicyStd,MaxKL,Time,AverageReturn,ItrTime
0.0,0.0,2.45436,1,0.0,-0.0,0.0,20,-0.0,10.839590311050415,11.639,0.827472,0.0,10.909911155700684,0.0,10.90991735458374
0.0,0.0,2.45436,1,0.0,-0.0,0.0,20,-0.0,10.611785650253296,11.639,0.827472,0.0,21.592446327209473,0.0,10.678966999053955
0.0,0.0,2.45436,1,0.0,-0.0,0.0,20,-0.0,10.418688535690308,11.639,0.827472,0.0,32.08863162994385,0.0,10.489309072494507
0.0,0.0,2.45436,1,0.0,-0.0,0.0,20,-0.0,10.43279218673706,11.639,0.827472,0.0,42.586753129959106,0.0,10.494438409805298
0.0,0.0,2.45436,1,0.0,-0.0,0.0,20,-0.0,10.419443845748901,11.639,0.827472,0.0,53.07974457740784,0.0,10.48155403137207
0.0,0.0,2.45436,1,0.0,-0.0,0.0,20,-0.0,10.207072734832764,11.639,0.827472,0.0,63.341761350631714,0.0,10.255383253097534
0.0,0.0,2.45436,1,0.0,-0.0,0.0,20,-0.0,10.531947135925293,11.639,0.827472,0.0,73.93157386779785,0.0,10.583969116210938
