TotalExecTime,Perplexity,LossAfter,MaxReturn,MinReturn,StdReturn,AverageReturn,LossBefore,AveragePolicyStd,Time,MeanKL,NumTrajs,Entropy,ExplainedVariance,ItrTime,MaxKL
8.992871522903442,14.7277,-0.0106694,1100.0,0.0,307.367857786,305.0,0.00866773,0.929406,9.045367002487183,0.0730737,20,2.68973,0.351473480946,9.045374155044556,0.229856
6.067539691925049,14.8559,-0.0377537,8200.0,1400.0,2060.16382844,5135.0,0.00863292,0.93318,15.151963472366333,0.112891,20,2.6984,0.325471201265,6.1025025844573975,0.211853
6.263996839523315,14.9202,-0.0382022,20000.0,7700.0,3436.54986869,14725.0,-0.0274886,0.935093,21.477128267288208,0.0283782,20,2.70271,0.58894705317,6.322660207748413,0.0439622
6.246490240097046,14.7165,-0.0364599,20100.0,7400.0,3178.81660371,14475.0,-0.0257725,0.92871,27.785693407058716,0.027781,20,2.68897,0.648380476628,6.302773952484131,0.0469826
6.205766916275024,14.5281,-0.0102892,19400.0,11700.0,2329.47955561,15005.0,0.00983762,0.922691,34.06104588508606,0.058828,20,2.67608,0.76386078947,6.266388416290283,0.0801391
6.245619535446167,14.5997,-0.0546917,18700.0,7900.0,2883.24469999,13730.0,-0.0220305,0.92491,40.377782583236694,0.0977157,20,2.681,0.664000827484,6.3106465339660645,0.194091
6.235497951507568,14.4398,-0.0627548,15700.0,6700.0,2622.02212043,12100.0,-0.00474488,0.91983,46.681183099746704,0.188357,20,2.66999,0.606922907583,6.296853303909302,0.340413
