NumTrajs,TotalExecTime,ExplainedVariance,Perplexity,MaxKL,ItrTime,MaxReturn,Time,Entropy,LossBefore,StdReturn,AveragePolicyStd,AverageReturn,MeanKL,LossAfter,MinReturn
20,25.15592050552368,0.539445613095,21.7921,3.77595,25.288357496261597,1600.0,25.288354873657227,3.08155,-0.00903546,461.383788185,1.12957,225.0,0.0454596,-0.0138712,0.0
20,30.153191566467285,0.467969890287,21.5961,1.35872,30.289087057113647,3100.0,55.58151984214783,3.07251,-0.000443185,770.243468002,1.12449,435.0,0.00398641,-0.00250396,0.0
20,23.123284101486206,0.526783552873,21.5913,0.681862,23.273464679718018,5200.0,78.85821676254272,3.07229,0.000562711,1537.82313677,1.12436,1210.0,0.00548412,-0.00258353,0.0
20,26.14490509033203,0.61778974383,21.5974,4.58151,26.452072381973267,2900.0,105.33637833595276,3.07257,0.0102676,794.418025979,1.12451,370.0,0.0103807,0.00549491,0.0
20,24.332603693008423,0.535415121973,21.7085,0.149561,24.450225114822388,2000.0,129.78966116905212,3.07771,-0.00177587,586.067402267,1.12741,445.0,0.00253799,-0.00460388,0.0
20,25.26090383529663,0.591620312118,21.6893,0.206552,25.455766201019287,2400.0,155.25265097618103,3.07682,-0.0209872,852.115015711,1.12691,670.0,0.0033298,-0.0246418,0.0
20,25.28893780708313,0.523683198379,21.4629,0.0742873,25.358724355697632,3200.0,180.63325953483582,3.06633,-0.00304096,798.68642157,1.12105,710.0,0.00159552,-0.00523776,0.0
