0ExplainedVariance,1EnvExecTime,0Entropy,0Perplexity,1AverageReturn,0MaxReturn,1AveragePolicyStd,1StdReturn,MeanKLBefore,0EnvExecTime,1MaxReturn,0AveragePolicyStd,ItrTime,1ProcessExecTime,1PolicyExecTime,0AverageReturn,0StdReturn,ComputeUpdatedDistTime,1NumTrajs,LossBefore,1MinReturn,0PolicyExecTime,0NumTrajs,1Entropy,0ProcessExecTime,1Perplexity,LossAfter,MeanKL,0MinReturn,Time,1ExplainedVariance,dLoss
0.0984120544234,24.631534099578857,2.31453,10.1201,1051.2,1700.0,0.769538,1126.64926219,-7.45058059692e-09,23.80593705177307,3000.0,0.770033,132.43268156051636,1.1294586658477783,44.62297201156616,43.3,212.873460065,0.12352991104125977,2000,-1.04773789644e-09,0.0,32.04590082168579,2000,2.3131,1.1140737533569336,10.1057,-0.00421104487032,0.00978245027363,0.0,3782.2210006713867,0.462915465889,0.00421104382258
0.0811279795974,24.509536266326904,2.26629,9.64358,932.55,1800.0,0.753722,1053.21673814,3.72529029846e-09,24.551105499267578,2800.0,0.751614,133.42075848579407,1.1231517791748047,45.12138509750366,34.0,195.994897893,0.1327519416809082,2000,-1.21508492157e-09,0.0,31.88023018836975,2000,2.27186,1.1511602401733398,9.69741,-0.00492512667552,0.00940757617354,0.0,3919.1944420337677,0.436454171824,0.00492512546043
0.100152300613,24.67903780937195,2.23766,9.37141,995.5,1900.0,0.742617,1101.93001139,0.0,24.303674459457397,2900.0,0.740981,133.31769394874573,1.1115403175354004,48.59560036659241,35.85,194.215801365,0.08613085746765137,2000,8.14907252789e-10,0.0,28.310492992401123,2000,2.24188,1.1488347053527832,9.41099,-0.00310682388954,0.00666509568691,0.0,4056.6879739761353,0.453696985738,0.00310682470445
0.0901630128609,24.27398920059204,2.19291,8.96123,1026.05,2000.0,0.724009,1130.52041003,0.0,24.373048782348633,2900.0,0.724761,130.04713201522827,1.1120109558105469,43.23687815666199,31.1,186.474636345,0.11727523803710938,2000,1.10594555736e-09,0.0,29.728968143463135,2000,2.1907,1.1587343215942383,8.94144,-0.00313128484413,0.00649686483666,0.0,4190.81734752655,0.429623869309,0.00313128595008
0.089352784726,24.33900785446167,2.14856,8.57248,947.0,1700.0,0.709508,1062.45517553,1.49011665229e-08,24.493149995803833,2900.0,0.708639,133.3296365737915,1.1150486469268799,43.5172643661499,27.5,163.901647338,0.11627507209777832,2000,2.91038304567e-11,0.0,33.56527781486511,2000,2.15103,1.1589672565460205,8.59372,-0.00401300191879,0.00736733619124,0.0,4327.900583982468,0.403128882238,0.0040130019479
0.0745490756285,24.600348234176636,2.12539,8.37614,889.45,1800.0,0.700084,1038.64512587,0.0,23.96365761756897,2900.0,0.70054,127.6373221874237,1.120570182800293,44.5255126953125,19.0,140.210555951,0.10054326057434082,2000,-1.33877620101e-09,0.0,27.294495105743408,2000,2.12414,1.1205322742462158,8.36573,-0.00416194228455,0.00715019460768,0.0,4459.8828201293945,0.423095983792,0.00416194094578
0.0737717378263,24.18985342979431,2.08622,8.05438,1032.7,1700.0,0.687617,1126.61471231,7.45058059692e-09,24.49792981147766,2900.0,0.686979,128.6400146484375,1.100273847579956,43.92791700363159,22.25,142.583089811,0.11199140548706055,2000,1.62981450558e-09,0.0,27.886051416397095,2000,2.08793,1.153087854385376,8.06818,-0.00361983478069,0.00701583689079,0.0,4592.116578102112,0.446440565143,0.00361983641051
0.0612930867098,24.398361682891846,2.05853,7.83443,853.05,1800.0,0.678717,969.443498869,7.45058503782e-09,24.152394771575928,2900.0,0.67754,130.98248076438904,1.1045124530792236,43.37822127342224,15.5,125.178872019,0.09154534339904785,2000,5.23868948221e-10,0.0,31.65995693206787,2000,2.06216,1.1544365882873535,7.86291,-0.00563422823325,0.00699013192207,0.0,4726.855980873108,0.384968460188,0.00563422875712
0.0608306078018,26.321712970733643,2.02862,7.6036,962.8,1500.0,0.668439,1104.19932983,0.0,24.92543649673462,2900.0,0.66741,143.95549631118774,1.2350044250488281,51.33435773849487,15.1,119.088160621,0.10454297065734863,2000,-5.82076609135e-10,0.0,32.25522208213806,2000,2.03173,1.1750106811523438,7.62725,-0.00376561190933,0.00632104696706,0.0,4874.678444385529,0.449649094161,0.00376561132725
0.0756885824871,25.304923057556152,2.01542,7.5039,735.7,1700.0,0.664308,954.204123864,0.0,25.490832328796387,2900.0,0.662898,141.92748498916626,1.169689655303955,51.02183675765991,15.15,115.522627654,0.09003877639770508,2000,-1.89174897969e-10,0.0,32.40061902999878,2000,2.01965,1.2579584121704102,7.53565,-0.00651399744675,0.00695399800315,0.0,5020.159916400909,0.418401163166,0.00651399725757
