MeanKL,Perplexity,Time,MinReturn,MaxKL,LossBefore,ExplainedVariance,ItrTime,StdReturn,Entropy,AverageReturn,NumTrajs,MaxReturn,LossAfter,TotalExecTime,AveragePolicyStd
5.00914,17.1021,17.32225012779236,0.0,582.638,-0.00110706,0.285628973988,17.322255849838257,135.922772191,2.8392,45.0,20,500.0,-0.398324,17.165355443954468,1.00066
0.0,17.0832,34.22159504890442,0.0,0.0,-0.0,1,16.890899658203125,0.0,2.83809,0.0,20,0.0,-0.0,16.63056445121765,1.00013
160.893,17.0832,52.460519790649414,0.0,7456.5,0.026244,0.2788796213,18.217432737350464,298.161030318,2.83809,90.0,20,1300.0,26.3824,18.080093145370483,1.00013
4.66806,17.3088,69.97222113609314,0.0,489.21,0.0107532,0.0469832201088,17.504157304763794,174.355957742,2.85122,40.0,20,800.0,0.4022,17.350050926208496,1.00677
0.109887,17.4021,86.74873995780945,0.0,9.64115,0.0112069,0.139914504768,16.729565620422363,143.090880213,2.85659,45.0,20,600.0,0.00356555,16.600682258605957,1.00944
0.246144,17.4999,103.68381690979004,0.0,34.9961,-0.0150615,0.124255669345,16.88645315170288,351.283361405,2.8622,140.0,20,1500.0,0.0170265,16.75211000442505,1.01224
0.0516434,17.3686,121.18989753723145,0.0,1.61276,-0.00332341,0.0573396229491,17.45901083946228,43.5889894354,2.85467,10.0,20,200.0,-0.00603207,17.19398021697998,1.00843
