MinReturn,Time,LossAfter,TotalExecTime,MeanKL,MaxKL,StdReturn,LossBefore,MaxReturn,ItrTime,AverageReturn,NumTrajs,Perplexity,ExplainedVariance,AveragePolicyStd,Entropy
0.0,33.751075744628906,-0.0093519,33.42716336250305,0.0708773,0.565681,1066.81769764,0.00833897,3000.0,33.751081466674805,1630.0,20,12.9461,0.635710835701,0.870797,2.5608
1600.0,65.49798536300659,-0.0193537,31.453053951263428,0.0710576,0.152179,1100.40901487,-0.00105518,5700.0,31.742377281188965,3010.0,20,13.0546,0.743370461406,0.874468,2.56914
6900.0,97.76201629638672,-0.0709706,32.02675938606262,0.382311,0.931753,4902.49681285,0.0047953,25100.0,32.238184690475464,15355.0,20,13.0477,0.331549587989,0.874314,2.56861
48600.0,130.45359992980957,-0.0145264,32.48213768005371,0.0424874,0.218013,802.79200295,-0.00324849,52500.0,32.664734840393066,51605.0,20,13.079,0.973750341848,0.875435,2.57101
50900.0,165.13276553153992,-0.00783506,34.41171145439148,0.00374685,0.103923,353.376569682,-0.00356011,52000.0,34.65333580970764,51625.0,20,13.0578,0.974866310087,0.874699,2.56938
51200.0,197.6243119239807,0.0142903,32.33768105506897,0.0100718,0.0660318,287.184609615,0.0181396,52300.0,32.47227382659912,51855.0,20,13.0345,0.977834870378,0.873942,2.5676
51000.0,230.01178979873657,-0.0095762,32.18939018249512,0.00108754,0.028154,352.703841771,-0.00731684,52600.0,32.36784362792969,51840.0,20,13.1533,0.97902279667,0.877979,2.57667
