ExplainedVariance,MeanKL,AverageReturn,Time,MaxReturn,StdReturn,Entropy,MinReturn,AveragePolicyStd,MaxKL,LossBefore,NumTrajs,Perplexity,TotalExecTime,ItrTime,LossAfter
0.198431797147,0.208033,157.5,4.761989116668701,500.0,122.244631784,2.40341,0.0,0.805297,3.5906,0.0136408,40,11.0609,4.6989219188690186,4.761992931365967,-0.033631
0.134033522691,0.0743293,340.0,9.547771453857422,900.0,277.308492477,2.41705,0.0,0.810852,1.41216,0.031239,40,11.2128,4.720400333404541,4.78206205368042,0.00121954
0.235243896619,0.150087,732.5,14.441643238067627,2100.0,529.805388799,2.43267,100.0,0.817274,2.73552,0.0227397,40,11.3893,4.857198476791382,4.889406442642212,-0.02806
0.595715309654,0.260247,2502.5,19.274544715881348,3700.0,675.458177832,2.44404,1000.0,0.822327,3.16696,0.00978828,40,11.5195,4.781414747238159,4.828276872634888,-0.0729706
0.686930346078,0.0265169,4707.5,25.5857834815979,6900.0,1336.48559663,2.44894,0.0,0.824558,0.219153,-0.0215576,40,11.576,6.2670371532440186,6.305531978607178,-0.0364861
0.687346606385,0.0852595,4955.0,30.38299322128296,7400.0,1555.7875819,2.43816,0.0,0.819709,0.551192,-0.0148212,40,11.4519,4.748457193374634,4.793220043182373,-0.0414643
0.769537442939,0.0242606,5592.5,35.20745897293091,7200.0,1234.37990505,2.43075,0.0,0.816569,0.258826,-0.00346689,40,11.3674,4.775433540344238,4.820680856704712,-0.0187096
