MaxReturn,StdReturn,AveragePolicyStd,NumTrajs,TotalExecTime,Entropy,MeanKL,MinReturn,AverageReturn,MaxKL,ItrTime,Time,LossBefore,LossAfter,ExplainedVariance,Perplexity
1500.0,326.917420766,0.999438,20,17.786766529083252,2.83651,0.479296,0.0,75.0,39.8028,17.987085103988647,17.987080097198486,0.00983303,-0.0626891,0.142920750263,17.0561
0.0,0.0,1.0043,20,16.342339038848877,2.84634,0.0,0.0,0.0,0.0,16.498212337493896,34.49679732322693,-0.0,-0.0,1,17.2247
500.0,108.972473589,1.0043,20,16.231507539749146,2.84634,0.000974178,0.0,25.0,0.153924,16.354013919830322,50.88113021850586,0.0105093,0.0083537,0.114237842192,17.2247
900.0,196.150452459,1.00692,20,17.662317276000977,2.8516,0.0129701,0.0,45.0,3.5094,17.939265489578247,68.86996722221375,-0.00474509,-0.00289805,0.125064191838,17.3154
0.0,0.0,1.00571,20,16.538936376571655,2.84923,0.0,0.0,0.0,0.0,16.766173124313354,85.64373469352722,-0.0,-0.0,1,17.2744
0.0,0.0,1.00571,20,16.810566186904907,2.84923,0.0,0.0,0.0,0.0,17.004024744033813,102.68877243995667,-0.0,-0.0,1,17.2744
300.0,65.3834841531,1.00571,20,15.020444393157959,2.84923,0.00039967,0.0,15.0,0.0829065,15.162078380584717,117.89209127426147,-0.000197269,-0.000856237,0.0959960579191,17.2744
