StdReturn,AveragePolicyStd,MaxKL,MeanKL,TotalExecTime,LossBefore,Time,NumTrajs,MinReturn,AverageReturn,Entropy,MaxReturn,ItrTime,Perplexity,LossAfter,ExplainedVariance
49.7493718553,0.87453,0.566419,0.0604978,5.959917068481445,0.00659447,6.025331497192383,20,1200.0,1255.0,2.56857,1300.0,6.0253376960754395,13.0471,-0.0140306,0.958882996812
360.0,0.877668,0.439143,0.0603325,5.732154607772827,-0.0209652,11.822876930236816,20,100.0,1120.0,2.57516,1400.0,5.779139757156372,13.1335,-0.0512424,0.842098175629
76.8114574787,0.872973,0.0526047,0.00645246,5.769464015960693,0.00784509,17.62429404258728,20,1100.0,1290.0,2.56468,1400.0,5.796335220336914,12.9965,0.00278645,0.95654724631
70.7106781187,0.874732,0.0744447,0.00725107,5.838338375091553,-0.00535751,23.500987768173218,20,1200.0,1300.0,2.5686,1500.0,5.8702712059021,13.0476,-0.0158834,0.953013291576
179.164728672,0.873561,0.154984,0.0175603,5.852781057357788,0.0282017,29.388596773147583,20,600.0,1230.0,2.56593,1400.0,5.882857322692871,13.0127,0.0154872,0.937207293491
135.922772191,0.879886,0.124345,0.0354878,5.95344614982605,0.00169873,35.40085744857788,20,800.0,1305.0,2.58003,1400.0,6.002948522567749,13.1975,-0.0124115,0.945476601771
85.2936105462,0.880454,0.0449727,0.00428323,5.348428964614868,-0.00731136,40.79867625236511,20,1200.0,1335.0,2.58088,1600.0,5.392209768295288,13.2087,-0.0111885,0.954380403352
