MaxReturn,Perplexity,TotalExecTime,MaxKL,ExplainedVariance,AverageReturn,MinReturn,Entropy,Time,StdReturn,MeanKL,AveragePolicyStd,LossBefore,ItrTime,NumTrajs,LossAfter
3300.0,15.4937,6.222790479660034,0.857116,0.463004578937,1295.0,300.0,2.74043,6.310346841812134,733.80855814,0.19296,0.95435,0.00279837,6.310351610183716,20,-0.0339413
18400.0,15.5371,5.509971380233765,0.945684,0.29434067857,8825.0,3000.0,2.74323,11.895345211029053,3704.70984019,0.223398,0.955863,0.00158653,5.5822436809539795,20,-0.0428806
21600.0,15.5494,5.5848846435546875,0.0537616,0.783678606515,15730.0,0.0,2.74402,17.55310869216919,8094.01630836,0.00686754,0.955868,-0.00981787,5.649752616882324,20,-0.0163374
22100.0,15.4733,5.761623859405518,0.283624,0.825480982069,16545.0,0.0,2.73912,23.380813360214233,8336.03472881,0.0205903,0.953561,-0.00585905,5.820933103561401,20,-0.0162543
22200.0,15.428,5.7617347240448,0.118468,0.949091487024,20370.0,17100.0,2.73619,29.195595502853394,1277.92801049,0.016381,0.952229,-0.0212618,5.809277296066284,20,-0.0314326
22200.0,15.2649,5.7882912158966064,0.0684251,0.873550550264,19900.0,0.0,2.72556,35.048370361328125,4645.21258932,0.0219597,0.946988,0.0134495,5.846773147583008,20,0.00732134
22600.0,15.3679,5.693176746368408,0.0864338,0.873885135012,20275.0,0.0,2.73228,40.804603815078735,4717.18931144,0.00521614,0.950448,-0.0387773,5.746103763580322,20,-0.044377
