LossAfter,Perplexity,StdReturn,Entropy,MaxReturn,MinReturn,ItrTime,TotalExecTime,Time,NumTrajs,AverageReturn,LossBefore,MeanKL,MaxKL,AveragePolicyStd,ExplainedVariance
1.61745,17.0795,130.766968306,2.83788,600.0,0.0,16.5915470123291,16.33209466934204,16.59153914451599,20,30.0,0.0056505,14.5404,742.066,1.0,0.216737143901
-0.0,17.1762,0.0,2.84353,0.0,0.0,16.653929471969604,16.50153136253357,33.26581263542175,20,0.0,-0.0,0.0,0.0,1.00286,1
0.0800487,17.1762,135.646599663,2.84353,600.0,0.0,17.101459980010986,16.901464700698853,50.3934211730957,20,40.0,-0.00574117,0.512454,45.3867,1.00286,0.176866719905
-0.0,17.127,0.0,2.84066,0.0,0.0,16.366251707077026,16.19492745399475,66.76624941825867,20,0.0,-0.0,0.0,0.0,1.00148,1
0.300037,17.127,261.533936612,2.84066,1200.0,0.0,16.37001919746399,16.148228883743286,83.15861225128174,20,60.0,-0.0174458,12.8797,559.668,1.00148,0.26273450949
0.0670888,16.9783,174.355957742,2.83193,800.0,0.0,15.044164180755615,14.907882690429688,98.21246147155762,20,40.0,-0.0148039,0.860665,93.6685,0.997132,0.0468213476823
-0.0,16.8531,0.0,2.82453,0.0,0.0,17.24861240386963,17.03106141090393,115.50680589675903,20,0.0,-0.0,0.0,0.0,0.993494,1
