StdReturn,Time,NumTrajs,TotalExecTime,Perplexity,MinReturn,MeanKL,ItrTime,LossBefore,Entropy,AverageReturn,MaxKL,LossAfter,MaxReturn,ExplainedVariance,AveragePolicyStd
110.0,10.858237266540527,20,10.774348258972168,17.1557,0.0,0.0310975,10.858243942260742,0.0108809,2.84233,30.0,0.185079,0.00272762,500.0,0.188924504211,1.00326
333.766385366,21.4689302444458,20,10.512373447418213,17.3434,0.0,0.00692131,10.604990005493164,-0.000422008,2.85321,160.0,0.0379996,-0.00506417,1100.0,0.127980305128,1.00886
445.505331057,31.89429020881653,20,10.385480880737305,17.3397,0.0,0.0163597,10.420511484146118,0.00803064,2.853,245.0,0.0595818,0.00158159,1800.0,0.172251076164,1.00911
285.306852354,42.680848836898804,20,10.724450588226318,17.4095,0.0,0.00972484,10.781134128570557,-0.00942666,2.85701,160.0,0.0456586,-0.0148538,800.0,0.106126441509,1.01121
667.083203206,53.32880091667175,20,10.593218326568604,17.3276,0.0,0.0186236,10.644341707229614,0.00187548,2.8523,500.0,0.0420972,-0.00447073,2700.0,0.248294642364,1.00879
1095.38805909,63.619418144226074,20,10.186734437942505,17.3439,0.0,0.00451231,10.286566495895386,-0.00650882,2.85324,875.0,0.0137176,-0.0107979,3600.0,0.163500695192,1.00911
2492.7695441,74.32223916053772,20,10.648011207580566,17.2875,0.0,0.0455237,10.694350719451904,-0.0131303,2.84998,2390.0,0.103458,-0.0313765,10400.0,0.271747129241,1.00771
