LossAfter,Time,AverageReturn,LossBefore,ItrTime,Perplexity,MaxReturn,Entropy,MinReturn,StdReturn,TotalExecTime,MeanKL,NumTrajs,MaxKL,AveragePolicyStd,ExplainedVariance
1.66626,13.026566505432129,80.0,0.00173513,13.026573419570923,17.0795,1600.0,2.83788,0.0,348.711915483,12.861479759216309,14.6947,20,738.154,1.0,0.218291144133
0.331533,25.001508712768555,10.0,0.00578242,11.967677354812622,17.1091,200.0,2.83961,0.0,43.5889894354,11.905432224273682,13.2931,20,741.575,1.00088,0.0547833740551
0.0177292,36.75533723831177,215.0,0.0181047,11.744953393936157,17.1587,2500.0,2.8425,0.0,572.079539924,11.65228271484375,0.0446412,20,8.58838,1.00233,0.206700221014
0.0515384,48.251463174819946,135.0,-0.0205303,11.490131616592407,17.3147,2700.0,2.85156,0.0,588.451357378,11.450491905212402,0.757699,20,114.632,1.00687,0.212424374622
-0.0,60.576905250549316,0.0,-0.0,12.309657335281372,17.1379,0.0,2.84129,0.0,0.0,12.274946928024292,0.0,20,0.0,1.00175,1
-1.54086,72.91771006584167,15.0,-0.0145938,12.334414005279541,17.1379,300.0,2.84129,0.0,65.3834841531,12.274595260620117,16.079,20,776.144,1.00175,0.119939043412
-0.0,85.3880558013916,0.0,-0.0,12.454995393753052,17.0133,0.0,2.83399,0.0,0.0,12.41515326499939,0.0,20,0.0,0.998129,1
