MeanKL,AverageReturn,StdReturn,LossBefore,MaxKL,NumTrajs,Entropy,AveragePolicyStd,Perplexity,Time,ExplainedVariance,MaxReturn,MinReturn,TotalExecTime,LossAfter,ItrTime
0.0,0.0,0.0,-0.0,0.0,20,2.849,1.00568,17.2706,16.877123594284058,1,0.0,0.0,16.560222864151,-0.0,16.877130031585693
0.0,0.0,0.0,-0.0,0.0,20,2.849,1.00568,17.2706,32.689828634262085,1,0.0,0.0,15.609434366226196,-0.0,15.795112133026123
0.0,0.0,0.0,-0.0,0.0,20,2.849,1.00568,17.2706,49.594388246536255,1,0.0,0.0,16.664398193359375,-0.0,16.87720274925232
0.0,0.0,0.0,-0.0,0.0,20,2.849,1.00568,17.2706,66.65257692337036,1,0.0,0.0,16.758237838745117,-0.0,17.03177547454834
0.00480642,85.0,255.489725821,0.00144256,0.83214,20,2.849,1.00568,17.2706,83.8855185508728,0.19889325045,900.0,0.0,16.954602479934692,-0.000772163,17.217775583267212
0.0,0.0,0.0,-0.0,0.0,20,2.84972,1.00605,17.283,100.88414549827576,1,0.0,0.0,16.774066925048828,-0.0,16.95085573196411
0.830603,40.0,124.09673646,-0.00668028,84.9433,20,2.84972,1.00605,17.283,115.73121523857117,0.0886427006634,500.0,0.0,14.688438653945923,-0.0133849,14.805672407150269
