MaxKL,ExplainedVariance,AverageReturn,Perplexity,LossAfter,ItrTime,AveragePolicyStd,Time,LossBefore,MeanKL,TotalExecTime,Entropy,MinReturn,StdReturn,MaxReturn,NumTrajs
2.5432,0.415432010406,8755.0,17.1557,-0.112521,10.940868854522705,1.00326,10.940860033035278,-0.0233003,0.772592,10.841421127319336,2.84233,0.0,5745.47430592,22800.0,20
0.0331868,0.346532054862,55.0,16.7606,-0.0159588,10.746515989303589,0.991469,21.69119381904602,-0.0131571,0.00346741,10.645104169845581,2.81903,0.0,239.739441895,1100.0,20
0.0,1,0.0,16.6507,-0.0,10.731842517852783,0.988242,32.4285888671875,-0.0,0.0,10.670409440994263,2.81245,0.0,0.0,0.0,20
0.127728,0.290164571177,70.0,16.6507,-0.0120618,10.638372898101807,0.988242,43.074838161468506,-0.00707527,0.00732303,10.59624981880188,2.81245,0.0,305.122926048,1400.0,20
0.0529782,0.470145454508,865.0,16.5919,-0.00954958,10.94841980934143,0.986555,54.02796244621277,-0.00334759,0.0109191,10.892392873764038,2.80891,0.0,3380.27735548,15500.0,20
0.0525606,0.767682675058,4105.0,16.5641,-0.00182871,10.79708218574524,0.985696,64.83082342147827,0.00260202,0.013197,10.737694501876831,2.80724,0.0,8329.55430981,24600.0,20
0.0720063,0.753286048245,3700.0,16.5857,-0.00376029,10.872698545455933,0.986378,75.70954465866089,0.000449685,0.0164,10.823559761047363,2.80854,0.0,9109.50053516,30100.0,20
