LossAfter,Entropy,NumTrajs,Perplexity,MinReturn,MaxReturn,StdReturn,ExplainedVariance,Time,AverageReturn,AveragePolicyStd,ItrTime,MaxKL,MeanKL,TotalExecTime,LossBefore
0.0271837,2.83651,20,17.0561,0.0,1500.0,344.818792991,0.208876776787,15.902230501174927,110.0,0.999438,15.902236461639404,42.4695,0.363905,15.65718150138855,0.0100248
-0.0,2.84653,20,17.228,0.0,0.0,0.0,1,33.596883058547974,0.0,1.00441,17.690730810165405,0.0,0.0,17.516206741333008,-0.0
0.0174645,2.84653,20,17.228,0.0,300.0,65.3834841531,0.153309555748,49.67659258842468,15.0,1.00441,16.056640625,0.0666093,0.00121625,15.938130140304565,0.0205948
-0.0181963,2.85683,20,17.4063,0.0,300.0,65.3834841531,0.121709256493,64.61496829986572,15.0,1.00956,14.931156635284424,15.7945,0.0991101,14.755211353302002,-0.0153731
0.00131408,2.84915,20,17.273,0.0,500.0,110.0,0.0644861272769,81.06623959541321,30.0,1.00569,16.444113969802856,0.279823,0.00437313,16.18728542327881,0.0022298
-0.0036645,2.85026,20,17.2923,0.0,1200.0,378.681924575,0.311983115539,97.31453680992126,160.0,1.00622,16.235398530960083,0.0225241,0.000189926,16.02584433555603,-0.00297954
-0.00882675,2.84877,20,17.2666,0.0,1500.0,326.496554346,0.128498133236,114.1405770778656,80.0,1.00548,16.809577703475952,10.4166,0.0615344,16.566449403762817,-0.00344788
