MeanKL,MaxReturn,Perplexity,AveragePolicyStd,LossAfter,Time,TotalExecTime,NumTrajs,LossBefore,ItrTime,Entropy,MinReturn,ExplainedVariance,StdReturn,AverageReturn,MaxKL
0.0167292,3200.0,21.7921,1.12957,-0.00977984,31.54159712791443,31.445563793182373,20,-0.00480354,31.5415997505188,3.08155,0.0,0.438650701636,939.893611001,340.0,1.95424
0.0130412,2300.0,21.6877,1.12686,-0.0126587,56.42982745170593,24.821120023727417,20,-0.00982226,24.885648012161255,3.07674,0.0,0.352065348614,689.836937254,425.0,0.811723
0.00733888,1900.0,21.5814,1.1241,-0.0159732,79.3863935470581,22.868155002593994,20,-0.0107426,22.950215578079224,3.07183,0.0,0.595943157539,652.61014396,390.0,1.08279
0.00233943,1400.0,21.4658,1.12108,0.0171084,102.44423079490662,22.96291184425354,20,0.0188525,23.03933024406433,3.06646,0.0,0.208783915981,377.988095051,125.0,0.165304
0.00189575,4000.0,21.6691,1.12638,0.00948813,127.93484926223755,25.387685298919678,20,0.011654,25.483787059783936,3.07589,0.0,0.422835464356,969.02012363,500.0,0.305908
0.00740182,1800.0,21.7958,1.12968,0.00758877,153.32473301887512,25.269835233688354,20,0.0124058,25.382323503494263,3.08172,0.0,0.581045387959,445.645599103,220.0,0.670341
0.00388544,800.0,21.9314,1.13321,0.0106533,182.0418951511383,28.621150493621826,20,0.0138847,28.711219549179077,3.08792,0.0,0.448153761464,258.60201082,175.0,1.0134
