AverageReturn,LossBefore,Entropy,MinReturn,MaxReturn,AveragePolicyStd,LossAfter,TotalExecTime,Perplexity,StdReturn,ExplainedVariance,ItrTime,MaxKL,Time,NumTrajs,MeanKL
135.0,0.0106473,2.40341,0.0,500.0,0.805297,-0.00822077,4.855295658111572,11.0609,133.32291626,0.163827905329,4.909715414047241,14.4159,4.909708499908447,40,0.108499
337.5,0.00905967,2.41406,0.0,1100.0,0.809639,-0.010428,4.763239145278931,11.1792,259.50674365,0.251839946102,4.832875728607178,1.07639,9.7453932762146,40,0.0478685
667.5,0.0134584,2.41859,0.0,2200.0,0.811518,-0.0453095,4.717573881149292,11.23,476.123670909,0.199775467992,4.76321005821228,3.6911,14.514227867126465,40,0.177852
2465.0,-0.023605,2.42532,600.0,5000.0,0.814705,-0.132135,4.924821615219116,11.3058,981.9750506,0.573229366428,4.9703264236450195,3.17256,19.489171981811523,40,0.322868
3960.0,-0.0197822,2.41352,0.0,6800.0,0.810158,-0.0609029,4.63993763923645,11.1732,1764.62460597,0.637977280857,4.694439649581909,0.496234,24.191127061843872,40,0.152307
5282.5,-0.0271063,2.40363,0.0,7500.0,0.805986,-0.053592,4.740091323852539,11.0632,1494.63833418,0.701219052619,4.800907611846924,5.50807,28.99619722366333,40,0.0745172
5917.5,-0.0434895,2.39007,3000.0,7400.0,0.800514,-0.066938,4.852049350738525,10.9143,955.742512395,0.855005122772,4.90334677696228,2.81402,33.91260099411011,40,0.0367745
