LossAfter,LossBefore,Entropy,MaxReturn,AverageReturn,AveragePolicyStd,MeanKL,StdReturn,MaxKL,NumTrajs,ItrTime,MinReturn,TotalExecTime,ExplainedVariance,Time,Perplexity
-0.0,-0.0,2.56857,0.0,0.0,0.87453,0.0,0.0,0.0,20,11.316369533538818,0.0,11.241230010986328,1,11.316362857818604,13.0471
-0.0,-0.0,2.56857,0.0,0.0,0.87453,0.0,0.0,0.0,20,11.304165601730347,0.0,11.229910612106323,1,22.62813377380371,13.0471
-0.0,-0.0,2.56857,0.0,0.0,0.87453,0.0,0.0,0.0,20,12.248541593551636,0.0,12.206572771072388,1,34.88714647293091,13.0471
-0.0,-0.0,2.56857,0.0,0.0,0.87453,0.0,0.0,0.0,20,11.90660810470581,0.0,11.84058403968811,1,46.79955577850342,13.0471
-0.0,-0.0,2.56857,0.0,0.0,0.87453,0.0,0.0,0.0,20,11.657145738601685,0.0,11.571363925933838,1,58.47573781013489,13.0471
-0.0,-0.0,2.56857,0.0,0.0,0.87453,0.0,0.0,0.0,20,10.541825294494629,0.0,10.457143783569336,1,69.02898526191711,13.0471
-0.0,-0.0,2.56857,0.0,0.0,0.87453,0.0,0.0,0.0,20,11.93059754371643,0.0,11.872087955474854,1,80.97137117385864,13.0471
