MaxReturn,TotalExecTime,StdReturn,LossAfter,AverageReturn,LossBefore,NumTrajs,Perplexity,MeanKL,MinReturn,Time,Entropy,AveragePolicyStd,MaxKL,ExplainedVariance,ItrTime
600.0,32.61141085624695,73.9932429347,0.004859,445.0,0.00883049,20,12.9461,0.0320925,300.0,32.93496227264404,2.5608,0.870797,0.231085,0.915637807225,32.93496799468994
600.0,33.95153450965881,86.6025403784,-0.00448658,450.0,0.000123892,20,13.061,0.0647757,300.0,67.12709927558899,2.56963,0.874518,0.924686,0.905341144308,34.18515992164612
600.0,31.2257821559906,66.8954408013,-0.00773349,495.0,-0.00269165,20,13.0618,0.0046363,400.0,98.60140824317932,2.56969,0.87453,0.0507784,0.926994709467,31.46326732635498
1500.0,33.42019963264465,270.0,-0.00303404,610.0,0.0137315,20,13.0442,0.094036,400.0,132.3958613872528,2.56834,0.873945,0.432119,0.688482782287,33.77671408653259
13100.0,31.0582172870636,2876.82116232,-0.0621858,7030.0,-0.000269191,20,13.1341,0.373103,2100.0,163.68507385253906,2.57521,0.876998,0.883601,0.168599774574,31.267712354660034
48700.0,31.90262508392334,2144.6386642,-0.0732163,45105.0,-0.0205581,20,13.1323,0.190499,40900.0,195.76071691513062,2.57508,0.876939,0.47423,0.865111960859,32.05859422683716
51300.0,32.060667276382446,861.669890387,-0.0257625,49855.0,-0.0121374,20,12.998,0.0885845,48200.0,227.99940037727356,2.5648,0.872494,0.227995,0.962646740497,32.21471905708313
