LossBefore,NumTrajs,TotalExecTime,MaxKL,AveragePolicyStd,StdReturn,LossAfter,ExplainedVariance,MinReturn,AverageReturn,ItrTime,Entropy,Time,Perplexity,MeanKL,MaxReturn
-0.0,20,5.0328614711761475,0.0,0.949513,0.0,-0.0,1,0.0,0.0,5.084614276885986,2.73374,5.084610462188721,15.3903,0.0,0.0
-0.0,20,4.7336955070495605,0.0,0.949513,0.0,-0.0,1,0.0,0.0,4.7873005867004395,2.73374,9.875017166137695,15.3903,0.0,0.0
-0.0,20,4.732122421264648,0.0,0.949513,0.0,-0.0,1,0.0,0.0,4.75999641418457,2.73374,14.637999296188354,15.3903,0.0,0.0
0.0073725,20,4.868774890899658,0.112397,0.949513,21.7944947177,0.00157435,0.0969311044893,0.0,5.0,4.905951976776123,2.73374,19.549451112747192,15.3903,0.00620908,100.0
-0.0,20,4.710813760757446,0.0,0.95122,0.0,-0.0,1,0.0,0.0,4.7394092082977295,2.73742,24.292470693588257,15.4472,0.0,0.0
0.00326094,20,4.820568561553955,1.11603,0.95122,60.0,0.00645392,0.361156384501,0.0,20.0,4.857858419418335,2.73742,29.160022735595703,15.4472,0.0321744,200.0
-0.0,20,4.537404298782349,0.0,0.951999,0.0,-0.0,1,0.0,0.0,4.589123249053955,2.73906,33.76022386550903,15.4724,0.0,0.0
