MaxReturn,MeanKL,Time,LossAfter,MinReturn,LossBefore,Entropy,Perplexity,MaxKL,AverageReturn,StdReturn,ItrTime,AveragePolicyStd,NumTrajs,TotalExecTime,ExplainedVariance
0.0,0.0,32.48911690711975,-0.0,0.0,-0.0,2.5608,12.9461,0.0,0.0,0.0,32.48912334442139,0.870797,20,32.22143268585205,1
0.0,0.0,67.01149702072144,-0.0,0.0,-0.0,2.5608,12.9461,0.0,0.0,0.0,34.501076459884644,0.870797,20,34.23805785179138,1
0.0,0.0,100.4995265007019,-0.0,0.0,-0.0,2.5608,12.9461,0.0,0.0,0.0,33.47424268722534,0.870797,20,33.157838106155396,1
0.0,0.0,134.80541968345642,-0.0,0.0,-0.0,2.5608,12.9461,0.0,0.0,0.0,34.29037594795227,0.870797,20,34.01824378967285,1
0.0,0.0,167.87175226211548,-0.0,0.0,-0.0,2.5608,12.9461,0.0,0.0,0.0,33.04421901702881,0.870797,20,32.87397503852844,1
0.0,0.0,201.28444027900696,-0.0,0.0,-0.0,2.5608,12.9461,0.0,0.0,0.0,33.40616583824158,0.870797,20,33.26214337348938,1
0.0,0.0,235.75629043579102,-0.0,0.0,-0.0,2.5608,12.9461,0.0,0.0,0.0,34.45591425895691,0.870797,20,34.31960940361023,1
