NumTrajs,Perplexity,LossAfter,MinReturn,MaxKL,AveragePolicyStd,AverageReturn,LossBefore,ItrTime,TotalExecTime,Entropy,StdReturn,ExplainedVariance,Time,MeanKL,MaxReturn
20,15.2117,-0.0823399,0.0,4.45688,0.947542,475.0,0.0123778,5.0412983894348145,4.986481189727783,2.72206,809.861099202,0.199451062067,5.041292905807495,0.415573,2200.0
20,15.4011,-0.0486444,12700.0,0.534383,0.953638,17180.0,0.0077475,4.656613826751709,4.576688528060913,2.73444,2254.905763,0.734853143094,9.70105528831482,0.204792,20100.0
20,15.4609,-0.029161,21600.0,0.0297462,0.955202,23075.0,-0.0242532,4.7768542766571045,4.731715679168701,2.73831,399.84371947,0.994684084673,14.483953714370728,0.0052275,23400.0
20,15.2745,-0.0166462,22700.0,0.428247,0.949753,23120.0,-0.00687644,4.691392183303833,4.648699522018433,2.72619,240.0,0.996243710042,19.181504011154175,0.0229342,23500.0
20,15.2221,-0.0264821,22600.0,0.370928,0.948589,23165.0,-0.0159189,4.774810552597046,4.738291025161743,2.72275,265.094322836,0.995494766978,23.960050106048584,0.0349104,23600.0
20,15.1014,-0.0077411,22900.0,0.056314,0.945243,23330.0,-0.00191693,5.092215061187744,5.062750816345215,2.71479,187.349939952,0.99711809454,29.076741933822632,0.0108862,23600.0
20,15.087,0.0176852,22700.0,0.214018,0.945174,23205.0,0.0241339,4.705785751342773,4.678510904312134,2.71383,174.570902501,0.997288632348,33.79194402694702,0.0113923,23500.0
