MaxKL,AverageReturn,Time,MinReturn,Entropy,MaxReturn,TotalExecTime,AveragePolicyStd,Perplexity,LossBefore,MeanKL,ItrTime,NumTrajs,StdReturn,LossAfter,ExplainedVariance
1.08778,180.0,9.510904788970947,0.0,2.45436,1400.0,9.444159746170044,0.827472,11.639,0.0101118,0.112102,9.510908365249634,20,352.987251894,-0.0151797,0.175427204658
0.0438275,1745.0,18.910056352615356,600.0,2.46447,2500.0,9.31189751625061,0.831732,11.7573,0.00182536,0.0103855,9.39480471611023,20,496.462485995,-0.00375868,0.828328128595
0.0307289,1540.0,28.229445695877075,0.0,2.46539,2300.0,9.280752658843994,0.832264,11.768,-0.0114626,0.00498501,9.315462827682495,20,597.829407105,-0.0142749,0.829556895839
0.0748914,1765.0,36.897146224975586,0.0,2.45965,2500.0,8.632161378860474,0.829931,11.7008,0.000549063,0.011051,8.664789199829102,20,568.572774586,-0.00358381,0.828058958089
0.0402772,1930.0,45.07187461853027,1000.0,2.45993,3100.0,8.137667655944824,0.830305,11.704,0.0019821,0.00712683,8.171009540557861,20,534.883164813,-0.00190309,0.775142766771
0.00837045,1880.0,53.448572874069214,800.0,2.46092,2700.0,8.325348138809204,0.830708,11.7156,-0.0197037,0.000721518,8.366636276245117,20,512.445119013,-0.0213849,0.829465089337
0.130941,1665.0,61.99512529373169,900.0,2.45107,2800.0,8.509209632873535,0.826516,11.6007,0.00664914,0.0249801,8.542912721633911,20,532.235849976,-0.00240272,0.792783559881
