LossAfter,MinReturn,TotalExecTime,Time,AverageReturn,AveragePolicyStd,StdReturn,MeanKL,LossBefore,ItrTime,Perplexity,ExplainedVariance,MaxKL,Entropy,NumTrajs,MaxReturn
-0.0,0.0,13.18462085723877,13.317007541656494,0.0,0.87453,0.0,0.0,-0.0,13.317014694213867,13.0471,1,0.0,2.56857,20,0.0
0.0175941,0.0,11.68804931640625,25.08402419090271,5.0,0.87453,21.7944947177,0.0436151,0.0406691,11.755053043365479,13.0471,0.0564386779901,0.255373,2.56857,20,100.0
-0.0173556,0.0,12.446653127670288,37.59846806526184,90.0,0.883281,113.578166916,0.0297129,-0.00518376,12.493144750595093,13.3152,0.376477548719,0.186694,2.5889,20,300.0
-0.00475358,0.0,11.558541774749756,49.209660053253174,405.0,0.882313,593.696050181,0.00976859,0.00381324,11.59669017791748,13.2807,0.211055645477,0.138865,2.58631,20,2800.0
-0.0163273,200.0,12.145378589630127,61.51714062690735,550.0,0.883171,573.149195236,0.0392784,0.00463729,12.288301467895508,13.306,0.325804261942,0.390589,2.58822,20,2300.0
-0.0260779,200.0,11.485481023788452,73.08436059951782,1250.0,0.884233,960.468635615,0.0165643,-0.0166668,11.559592962265015,13.3369,0.396109188035,0.082729,2.59054,20,3000.0
-0.0118645,200.0,11.575640678405762,84.74906730651855,2045.0,0.880842,835.748167811,0.0132325,-0.00769681,11.64711594581604,13.2263,0.508657096215,0.0493633,2.5822,20,3700.0
