NumTrajs,AverageReturn,ItrTime,StdReturn,MinReturn,ExplainedVariance,Perplexity,AveragePolicyStd,Time,MaxKL,Entropy,LossBefore,LossAfter,MaxReturn,MeanKL,TotalExecTime
40,32.5,4.893860816955566,81.8153408598,0.0,0.0496172954487,11.0609,0.805297,4.893856048583984,4.65163,2.40341,0.0419129,-0.0159886,400.0,0.25296,4.831527233123779
40,255.0,4.721294403076172,295.761728423,0.0,0.154269389441,11.5343,0.822536,9.628039598464966,1.16875,2.44532,0.0365615,-0.0178777,1300.0,0.136365,4.672477960586548
40,1640.0,4.716121196746826,785.429818634,400.0,0.447919680899,11.7471,0.830568,14.351946592330933,2.44977,2.46361,-0.0151491,-0.0822816,3800.0,0.187678,4.667803525924683
40,4547.5,4.714511156082153,1093.61499167,2000.0,0.783480026377,11.6585,0.827503,19.07195496559143,3.862,2.45603,-0.0186436,-0.0850617,6500.0,0.202356,4.681490659713745
40,5717.5,4.915599822998047,1842.67299052,0.0,0.822386047243,11.5503,0.823784,23.99402093887329,0.431991,2.44671,-0.0452591,-0.0807133,7400.0,0.0856656,4.864706039428711
40,6337.5,4.923326253890991,1662.63157374,2900.0,0.832807137898,11.2918,0.814328,28.921144723892212,0.17229,2.42408,-0.0331301,-0.0500438,8200.0,0.0216205,4.88596248626709
40,6575.0,4.718717575073242,2013.42370106,2100.0,0.81273947156,11.1063,0.807388,33.646387338638306,1.35848,2.40751,-0.0273283,-0.0723865,8300.0,0.122301,4.686719655990601
