Entropy,MinReturn,AveragePolicyStd,LossAfter,TotalExecTime,MaxReturn,MaxKL,NumTrajs,Perplexity,LossBefore,ExplainedVariance,AverageReturn,MeanKL,Time,ItrTime,StdReturn
2.72206,0.0,0.947542,-0.0640052,5.658697128295898,1600.0,3.22894,20,15.2117,0.0126366,0.100613586095,400.0,0.573994,5.722534418106079,5.722538471221924,407.430975749
2.7347,19200.0,0.953381,-0.0496043,5.070661306381226,22300.0,0.176795,20,15.4051,-0.0334148,0.980891607082,21460.0,0.0485183,10.886760711669922,5.159974575042725,753.259583411
2.71799,17600.0,0.945724,-0.0559628,5.269792318344116,22400.0,0.436828,20,15.1499,-0.0196637,0.93515818785,20035.0,0.13516,16.191694736480713,5.301537752151489,1314.63873365
2.70816,20700.0,0.9414,-0.0207104,6.0416364669799805,22300.0,0.32712,20,15.0016,0.00590706,0.99025342479,21835.0,0.0814632,22.28283929824829,6.082036256790161,463.977370138
2.71111,19600.0,0.943115,-0.0230356,5.756242752075195,22800.0,0.331699,20,15.046,-0.00933944,0.975480299181,21395.0,0.0414398,28.082149744033813,5.794143915176392,800.921344453
2.70644,21000.0,0.941514,-0.0221539,6.046825408935547,22800.0,0.0583472,20,14.9759,-0.0141545,0.990639929523,22305.0,0.00920749,34.19001364707947,6.099239110946655,423.64489847
2.69937,21000.0,0.938459,-0.0243132,5.840895652770996,23000.0,0.255438,20,14.8703,-0.0152995,0.989756775577,22270.0,0.0174612,40.08215570449829,5.8862221240997314,473.392015142
