MaxKL,AveragePolicyStd,LossBefore,ItrTime,LossAfter,ExplainedVariance,MaxReturn,StdReturn,NumTrajs,TotalExecTime,Perplexity,AverageReturn,MeanKL,Entropy,MinReturn,Time
0.0,1.00568,-0.0,17.42712950706482,-0.0,1,0.0,0.0,20,17.1670823097229,17.2706,0.0,0.0,2.849,0.0,17.42712378501892
0.0,1.00568,-0.0,16.26986813545227,-0.0,1,0.0,0.0,20,15.950072050094604,17.2706,0.0,0.0,2.849,0.0,33.70179080963135
0.0,1.00568,-0.0,17.664217948913574,-0.0,1,0.0,0.0,20,17.429414749145508,17.2706,0.0,0.0,2.849,0.0,51.387165546417236
0.0,1.00568,-0.0,17.276381254196167,-0.0,1,0.0,0.0,20,17.189399242401123,17.2706,0.0,0.0,2.849,0.0,68.67485070228577
25.0613,1.00568,-0.0267299,17.144826889038086,-0.230859,0.255469789939,100.0,21.7944947177,20,16.893866300582886,17.2706,5.0,0.123588,2.849,0.0,85.8710024356842
0.0,0.99894,-0.0,16.87456750869751,-0.0,1,0.0,0.0,20,16.656917572021484,17.0413,0.0,0.0,2.83564,0.0,102.77196455001831
0.0,0.99894,-0.0,16.738811016082764,-0.0,1,0.0,0.0,20,16.531030416488647,17.0413,0.0,0.0,2.83564,0.0,119.51492881774902
