MaxKL,MinReturn,TotalExecTime,Entropy,AveragePolicyStd,StdReturn,NumTrajs,LossAfter,ExplainedVariance,ItrTime,Time,MeanKL,Perplexity,LossBefore,AverageReturn,MaxReturn
0.0,0.0,8.0434410572052,2.46033,0.828509,0.0,20,-0.0,1,8.115866661071777,8.115860939025879,0.0,11.7087,-0.0,0.0,0.0
0.0,0.0,7.829854488372803,2.46033,0.828509,0.0,20,-0.0,1,7.869884014129639,15.994858026504517,0.0,11.7087,-0.0,0.0,0.0
0.0,0.0,7.876101970672607,2.46033,0.828509,0.0,20,-0.0,1,7.903616428375244,23.90238642692566,0.0,11.7087,-0.0,0.0,0.0
0.0,0.0,7.701368808746338,2.46033,0.828509,0.0,20,-0.0,1,7.73390007019043,31.64140224456787,0.0,11.7087,-0.0,0.0,0.0
0.0,0.0,7.81028151512146,2.46033,0.828509,0.0,20,-0.0,1,7.842817306518555,39.488139390945435,0.0,11.7087,-0.0,0.0,0.0
0.0,0.0,7.750971078872681,2.46033,0.828509,0.0,20,-0.0,1,7.788443088531494,47.280014514923096,0.0,11.7087,-0.0,0.0,0.0
0.0,0.0,7.822174310684204,2.46033,0.828509,0.0,20,-0.0,1,7.857372999191284,55.142261266708374,0.0,11.7087,-0.0,0.0,0.0
