MeanKL,MaxReturn,ItrTime,Entropy,MaxKL,AveragePolicyStd,LossAfter,NumTrajs,Perplexity,StdReturn,LossBefore,MinReturn,AverageReturn,Time,ExplainedVariance,TotalExecTime
0.0076157,3700.0,23.00439476966858,2.7481,0.0630903,0.956152,-0.0010324,20,15.613,1197.19463748,0.00224809,0.0,565.0,23.004390001296997,0.448449022265,22.88615894317627
0.0319361,14400.0,21.76643395423889,2.75035,0.209231,0.957235,-0.0147404,20,15.6481,4802.40564717,-0.00190709,0.0,3430.0,44.77571368217468,0.564335056777,21.45249581336975
0.0454734,31600.0,23.180370092391968,2.7494,0.240434,0.956759,-0.0245108,20,15.6332,11643.6291593,-0.00429079,0.0,9870.0,67.96296834945679,0.696367444189,23.132612228393555
0.00988298,39400.0,24.352056741714478,2.74725,0.0527736,0.955724,-0.0150925,20,15.5997,10280.6322763,-0.0104997,0.0,4440.0,92.32804036140442,0.684545091519,24.313490629196167
0.000715274,22300.0,23.902230262756348,2.742,0.00390441,0.95321,-0.00444886,20,15.518,5568.57252804,-0.00327859,0.0,1800.0,116.23449492454529,0.665391145846,23.637097597122192
0.0101006,33400.0,25.216304540634155,2.74036,0.0565449,0.952437,0.00992724,20,15.4926,11350.4889763,0.0147929,0.0,6920.0,141.45904302597046,0.76026400794,25.15400004386902
0.0,0.0,24.620095252990723,2.74776,0.0,0.95598,-0.0,20,15.6076,0.0,-0.0,0.0,0.0,166.0899736881256,1,24.46892285346985
