Entropy,LossBefore,MaxKL,TotalExecTime,ExplainedVariance,MaxReturn,Time,MeanKL,ItrTime,AveragePolicyStd,AverageReturn,MinReturn,NumTrajs,LossAfter,StdReturn,Perplexity
2.45436,-0.0,0.0,10.679835081100464,1,0.0,10.753748416900635,0.0,10.753754138946533,0.827472,0.0,0.0,20,-0.0,0.0,11.639
2.45436,-0.0,0.0,10.539102554321289,1,0.0,21.356422185897827,0.0,10.596851110458374,0.827472,0.0,0.0,20,-0.0,0.0,11.639
2.45436,-0.0,0.0,10.147186279296875,1,0.0,31.581807374954224,0.0,10.221071243286133,0.827472,0.0,0.0,20,-0.0,0.0,11.639
2.45436,-0.0,0.0,10.42706823348999,1,0.0,42.10233473777771,0.0,10.516633987426758,0.827472,0.0,0.0,20,-0.0,0.0,11.639
2.45436,-0.0,0.0,10.37726902961731,1,0.0,52.53391742706299,0.0,10.428929805755615,0.827472,0.0,0.0,20,-0.0,0.0,11.639
2.45436,-0.0,0.0,10.311889171600342,1,0.0,62.89375591278076,0.0,10.3559889793396,0.827472,0.0,0.0,20,-0.0,0.0,11.639
2.45436,-0.0,0.0,10.456046342849731,1,0.0,73.40961289405823,0.0,10.512153148651123,0.827472,0.0,0.0,20,-0.0,0.0,11.639
