Perplexity,TotalExecTime,AveragePolicyStd,NumTrajs,MinReturn,MaxKL,ItrTime,ExplainedVariance,Time,LossAfter,MaxReturn,LossBefore,Entropy,MeanKL,AverageReturn,StdReturn
12.9461,24.29155707359314,0.870797,20,0.0,0.0,24.4300799369812,1,24.43007469177246,-0.0,0.0,-0.0,2.5608,0.0,0.0,0.0
12.9461,24.98290514945984,0.870797,20,0.0,0.0,25.13078761100769,1,49.56543016433716,-0.0,0.0,-0.0,2.5608,0.0,0.0,0.0
12.9461,22.640954971313477,0.870797,20,0.0,0.0,22.739102125167847,1,72.31287932395935,-0.0,0.0,-0.0,2.5608,0.0,0.0,0.0
12.9461,23.3171808719635,0.870797,20,0.0,0.0,23.433021545410156,1,95.75140523910522,-0.0,0.0,-0.0,2.5608,0.0,0.0,0.0
12.9461,24.10631036758423,0.870797,20,0.0,0.0,24.191014051437378,1,119.94723105430603,-0.0,0.0,-0.0,2.5608,0.0,0.0,0.0
12.9461,24.94090962409973,0.870797,20,0.0,0.0,25.03303813934326,1,144.98762273788452,-0.0,0.0,-0.0,2.5608,0.0,0.0,0.0
12.9461,25.10322332382202,0.870797,20,0.0,0.0,25.179250478744507,1,170.17070388793945,-0.0,0.0,-0.0,2.5608,0.0,0.0,0.0
