TotalExecTime,MaxReturn,StdReturn,ItrTime,MeanKL,LossAfter,Time,ExplainedVariance,LossBefore,NumTrajs,AverageReturn,AveragePolicyStd,Perplexity,MinReturn,Entropy,MaxKL
10.645178079605103,3100.0,698.194099087,10.804631471633911,0.0525996,-0.00728093,10.804625272750854,0.183247791742,0.00206562,20,245.0,0.949513,15.3903,0.0,2.73374,0.598025
11.787389039993286,3600.0,1064.94131294,11.902173280715942,0.088159,0.00190319,22.718714714050293,0.132537008087,0.0215468,20,470.0,0.950592,15.4221,0.0,2.7358,0.612844
12.33167576789856,8300.0,2904.35448938,12.375114917755127,0.159776,-0.0194143,35.10646319389343,0.308215569382,0.016076,20,3335.0,0.955685,15.5892,0.0,2.74658,0.678716
12.5518958568573,12500.0,3675.22448294,12.674806833267212,0.0142621,-0.0345545,47.788649797439575,0.480857628621,-0.0265997,20,6665.0,0.959522,15.715,0.0,2.75462,0.0671823
13.103100538253784,19800.0,5199.08405395,13.162616729736328,0.0839564,-0.0254244,60.954066038131714,0.479151289562,-0.00281991,20,7855.0,0.953154,15.5074,0.0,2.74132,0.334348
12.796435356140137,21500.0,5178.05706805,12.864586114883423,0.0390714,-0.0418567,73.8341772556305,0.500244174319,-0.0282274,20,10435.0,0.95255,15.4855,0.0,2.73991,0.263535
12.518636703491211,20300.0,4742.30956392,12.579060316085815,0.00899025,-0.0136151,86.43070960044861,0.597940215577,-0.00736275,20,11450.0,0.945834,15.2685,2600.0,2.72579,0.0524861
