ItrTime,MinReturn,Time,MeanKL,LossBefore,Entropy,AverageReturn,ExplainedVariance,LossAfter,Perplexity,MaxReturn,StdReturn,TotalExecTime,AveragePolicyStd,NumTrajs,MaxKL
12.164354801177979,0.0,12.164348363876343,0.147516,-0.0170935,2.56857,190.0,0.32175734172,-0.0492605,13.0471,700.0,240.62418831,12.075960636138916,0.87453,20,1.00788
11.65280795097351,700.0,23.82312774658203,0.0552006,-0.0165703,2.55148,1145.0,0.854578586591,-0.0360502,12.826,2000.0,247.941525364,11.545355081558228,0.867297,20,0.560486
11.800245761871338,1000.0,35.629364013671875,0.123085,-6.31921e-05,2.54319,3595.0,0.465931521505,-0.0393621,12.7202,6600.0,1316.99468488,11.759334325790405,0.86388,20,0.23748
11.839993715286255,8200.0,47.47497773170471,0.226129,-0.018527,2.54316,14175.0,0.667938319109,-0.0718451,12.7198,19400.0,2547.71956856,11.775857925415039,0.86394,20,0.505369
11.666132926940918,20500.0,59.15123438835144,0.00860235,-0.0115452,2.5339,21665.0,0.989497598398,-0.016888,12.6025,22300.0,396.579121992,11.582035064697266,0.859763,20,0.0616058
11.2483971118927,21100.0,70.42030239105225,0.00631843,-0.0381419,2.52812,21830.0,0.993022317296,-0.0434858,12.53,22400.0,316.385840391,11.2055983543396,0.857328,20,0.0391232
11.739219665527344,21000.0,82.1635069847107,0.0130435,-0.0228954,2.50905,21790.0,0.992439227361,-0.027238,12.2933,22200.0,333.016516107,11.639079570770264,0.849164,20,0.169148
