Time,Entropy,AveragePolicyStd,MinReturn,Perplexity,LossBefore,StdReturn,MaxReturn,TotalExecTime,MaxKL,MeanKL,ItrTime,AverageReturn,LossAfter,ExplainedVariance,NumTrajs
12.445997953414917,2.83788,1.0,0.0,17.0795,-0.0,0.0,0.0,12.299614667892456,0.0,0.0,12.446003675460815,0.0,-0.0,1,20
24.65661358833313,2.83788,1.0,0.0,17.0795,-0.0176486,174.355957742,800.0,12.129503011703491,326.277,4.37067,12.203780174255371,40.0,0.476659,0.0879550306065,20
36.299620628356934,2.82905,0.995597,0.0,16.9294,-0.0,0.0,0.0,11.57213282585144,0.0,0.0,11.630485534667969,0.0,-0.0,1,20
48.97990894317627,2.82905,0.995597,0.0,16.9294,-0.0,0.0,0.0,12.53771162033081,0.0,0.0,12.664358139038086,0.0,-0.0,1,20
61.36587381362915,2.82905,0.995597,0.0,16.9294,0.0220174,156.444878472,700.0,12.320056438446045,496.085,9.48588,12.378875255584717,45.0,0.583833,0.088018671024,20
73.57548499107361,2.84006,1.0011,0.0,17.1168,-0.0,0.0,0.0,12.15621542930603,0.0,0.0,12.194398880004883,0.0,-0.0,1,20
85.93528819084167,2.84006,1.0011,0.0,17.1168,0.000945512,21.7944947177,100.0,12.259574890136719,323.222,2.83635,12.354615211486816,5.0,0.194055,0.0555862257502,20
