MaxReturn,MeanKL,TotalExecTime,LossAfter,Perplexity,NumTrajs,Time,AverageReturn,StdReturn,Entropy,MinReturn,LossBefore,ItrTime,ExplainedVariance,AveragePolicyStd,MaxKL
2200.0,0.0514196,32.001792430877686,0.000740942,15.613,20,32.313953161239624,780.0,821.340367935,2.7481,0.0,0.0131061,32.31395864486694,0.436155740785,0.956152,0.370847
4700.0,0.0612582,34.14583396911621,-0.00685931,15.819,20,66.72783827781677,1475.0,1002.93319817,2.76121,0.0,0.00336242,34.40444016456604,0.512179301498,0.962393,0.52092
2200.0,0.00998123,33.832348346710205,-0.00190164,15.8456,20,100.78677272796631,1050.0,821.279489577,2.76289,0.0,0.00341234,34.04723048210144,0.520398634306,0.963201,0.0419939
2200.0,0.00616964,35.89647030830383,-0.0170735,15.8727,20,137.08827567100525,860.0,861.045875665,2.7646,0.0,-0.0140556,36.271069288253784,0.491871851808,0.964023,0.0272094
5400.0,0.0345739,30.905850172042847,-0.0154222,15.7615,20,168.20776677131653,1505.0,1169.81836197,2.75757,0.0,-0.00802904,31.080134868621826,0.595452431584,0.960647,0.209791
2300.0,0.00196036,31.384498834609985,-0.00296684,15.6983,20,199.84466886520386,875.0,890.435286812,2.75356,0.0,-0.00123404,31.614792823791504,0.544803247654,0.958723,0.00869311
2100.0,0.00323076,32.23314309120178,0.00875223,15.6887,20,232.2632339000702,1100.0,658.027355054,2.75294,0.0,0.0107912,32.40467071533203,0.749078135002,0.95842,0.0512527
