MeanKL,NumTrajs,Perplexity,ItrTime,Entropy,MaxKL,AverageReturn,AveragePolicyStd,ExplainedVariance,LossBefore,MinReturn,TotalExecTime,StdReturn,Time,MaxReturn,LossAfter
0.0,40,5.67789,6.225345611572266,1.73658,0.0,0.0,0.58088,1,-0.0,0.0,6.124001741409302,0.0,6.225341558456421,0.0,-0.0
0.0,40,5.67789,6.137741804122925,1.73658,0.0,0.0,0.58088,1,-0.0,0.0,6.048595666885376,0.0,12.365679502487183,0.0,-0.0
0.0,40,5.67789,7.360407829284668,1.73658,0.0,0.0,0.58088,1,-0.0,0.0,7.318542718887329,0.0,19.728811264038086,0.0,-0.0
0.0,40,5.67789,5.6874165534973145,1.73658,0.0,0.0,0.58088,1,-0.0,0.0,5.623208999633789,0.0,25.428528785705566,0.0,-0.0
0.0,40,5.67789,5.960632085800171,1.73658,0.0,0.0,0.58088,1,-0.0,0.0,5.899702548980713,0.0,31.39909839630127,0.0,-0.0
0.0,40,5.67789,6.202421188354492,1.73658,0.0,0.0,0.58088,1,-0.0,0.0,6.128585577011108,0.0,37.61028790473938,0.0,-0.0
0.0,40,5.67789,6.240173816680908,1.73658,0.0,0.0,0.58088,1,-0.0,0.0,6.145902395248413,0.0,43.862300872802734,0.0,-0.0
