Perplexity,TotalExecTime,AveragePolicyStd,Time,MaxReturn,MaxKL,LossBefore,MinReturn,Entropy,ExplainedVariance,ItrTime,LossAfter,NumTrajs,AverageReturn,MeanKL,StdReturn
14.8902,11.898468017578125,0.935103,12.006651401519775,0.0,0.0,-0.0,0.0,2.7007,1,12.00665807723999,-0.0,20,0.0,0.0,0.0
14.8902,12.566293716430664,0.935103,24.684608459472656,0.0,0.0,-0.0,0.0,2.7007,1,12.6718909740448,-0.0,20,0.0,0.0,0.0
14.8902,12.150504112243652,0.935103,36.92446565628052,0.0,0.0,-0.0,0.0,2.7007,1,12.234211206436157,-0.0,20,0.0,0.0,0.0
14.8902,11.977002620697021,0.935103,48.97247624397278,0.0,0.0,-0.0,0.0,2.7007,1,12.039597034454346,-0.0,20,0.0,0.0,0.0
14.8902,12.230575799942017,0.935103,61.26081156730652,0.0,0.0,-0.0,0.0,2.7007,1,12.284884452819824,-0.0,20,0.0,0.0,0.0
14.8902,12.220049142837524,0.935103,73.54071521759033,0.0,0.0,-0.0,0.0,2.7007,1,12.274264574050903,-0.0,20,0.0,0.0,0.0
14.8902,12.090695858001709,0.935103,85.6917450428009,0.0,0.0,-0.0,0.0,2.7007,1,12.142433643341064,-0.0,20,0.0,0.0,0.0
