0Perplexity,1MinReturn,0AveragePolicyStd,0ProcessExecTime,0StdReturn,0EnvExecTime,2AveragePolicyStd,0PolicyExecTime,0ExplainedVariance,0MinReturn,2PolicyExecTime,2MinReturn,2StdReturn,1AverageReturn,1MaxReturn,1EnvExecTime,Time,0AverageReturn,ComputeUpdatedDistTime,LossAfter,MeanKLBefore,2EnvExecTime,ItrTime,1StdReturn,2Entropy,2MaxReturn,1Perplexity,dLoss,2ProcessExecTime,LossBefore,0NumTrajs,MeanKL,1Entropy,2Perplexity,1NumTrajs,0Entropy,1AveragePolicyStd,2NumTrajs,0MaxReturn,1ProcessExecTime,1PolicyExecTime,2AverageReturn,1ExplainedVariance,2ExplainedVariance
17.0795,0.0,1.0,1.1746551990509033,430.952791607,33.988133668899536,0.99946,27.664864540100098,0.117656429128,0.0,44.80247688293457,0.0,559.539678972,216.4375,2800.0,33.51825666427612,2232.550047636032,134.4375,0.1140906810760498,-0.00434690946713,0.0599617399275,34.99356174468994,230.16814160346985,570.426207843,2.83675,2700.0,17.0019,4.65661287308e-10,1.160362958908081,-0.00434690900147,1600,0.0599617026746,2.83332,17.0602,1600,2.83788,0.997741,1600,2700.0,1.1041760444641113,42.95940685272217,207.6875,0.143607512369,0.144149133213
17.0795,0.0,1.0,1.246964693069458,426.488345203,36.36976671218872,1.0061,29.28410053253174,0.105073377221,0.0,45.27797508239746,0.0,638.640829712,233.5,2900.0,33.93368911743164,2470.6493706703186,133.5625,0.09730052947998047,-0.00440120790154,0.0302098840475,35.33553457260132,235.77226901054382,590.182387064,2.85,2800.0,17.0392,9.31322574615e-10,1.141402244567871,-0.00440120697021,1600,0.0302098784596,2.83552,17.2877,1600,2.83788,0.998842,1600,2700.0,1.112802267074585,43.660815954208374,270.625,0.169428144613,0.170606300992
17.0795,0.0,1.0,1.1452181339263916,423.93538994,34.489741802215576,1.002,31.218120336532593,0.0977349255883,0.0,44.24527168273926,0.0,531.848177937,239.875,2700.0,33.03371739387512,2706.7726349830627,124.1875,0.12003707885742188,-0.00346687901765,0.179038405418,34.337899923324585,233.22588229179382,583.189492682,2.84182,2900.0,17.0039,-1.86264514923e-09,1.1368889808654785,-0.0034668808803,1600,0.179038405418,2.83344,17.147,1600,2.83788,0.997799,1600,2700.0,1.100616693496704,44.11698770523071,199.875,0.151422415994,0.143194165249
17.0795,0.0,1.0,1.149914026260376,434.640656175,33.862465620040894,0.99728,27.43328022956848,0.108898153454,0.0,45.22215557098389,0.0,708.550942064,207.75,2700.0,35.58647274971008,2943.399995803833,135.0,0.09398794174194336,0.00668373517692,0.142648011446,35.36188006401062,234.46378993988037,545.97613272,2.83237,2800.0,17.0011,9.31322574615e-10,1.1608147621154785,0.00668373610824,1600,0.142647996545,2.83328,16.9857,1600,2.83788,0.997713,1600,2900.0,1.166355848312378,45.276270389556885,354.25,0.124167136549,0.272774444739
17.0795,0.0,1.0,1.0878138542175293,432.267960695,32.384095907211304,0.998475,26.361976623535156,0.108860967219,0.0,37.929375410079956,0.0,421.002296423,212.0625,2800.0,31.722622871398926,3156.2667446136475,135.1875,0.10611462593078613,-0.00307618966326,0.282388716936,29.587361097335815,210.32486248016357,577.374008848,2.83469,2500.0,17.0206,4.65661287308e-10,0.9937427043914795,-0.0030761891976,1600,0.282388687134,2.83442,17.0251,1600,2.83788,0.99829,1600,2700.0,1.047508955001831,41.0497190952301,131.4375,0.145239193039,0.164311846693
17.0795,0.0,1.0,1.1342747211456299,410.865849267,33.56790041923523,1.00561,27.124497890472412,0.0923197057416,0.0,41.49746298789978,0.0,496.079595271,239.375,2700.0,33.51706409454346,3380.7577426433563,116.0625,0.09488034248352051,-0.00591516960412,0.0662191957235,32.38799500465393,222.39605736732483,598.320239817,2.84892,2800.0,17.0912,-9.31322574615e-10,1.0641226768493652,-0.00591517053545,1600,0.0662191361189,2.83857,17.2691,1600,2.83788,1.00036,1600,2700.0,1.1068766117095947,42.86593747138977,169.8125,0.16803923848,0.161806905806
17.0795,0.0,1.0,1.0695855617523193,395.728911117,31.393741130828857,0.998914,25.096269607543945,0.0870790368122,0.0,49.69994330406189,0.0,505.452577987,238.0,2700.0,33.05229043960571,3611.2573370933533,112.9375,0.09310197830200195,-0.00145544845145,0.058945748955,35.00524091720581,227.99061059951782,601.565457785,2.83561,2800.0,17.0214,3.49245965481e-10,1.1517143249511719,-0.00145544810221,1600,0.0589457340539,2.83447,17.0408,1600,2.83788,0.998304,1600,2800.0,1.087418556213379,42.33483529090881,173.5625,0.171341360162,0.140754928186
17.0795,0.0,1.0,1.1414783000946045,401.282898768,33.50418043136597,0.994969,27.320250272750854,0.095806187382,0.0,44.80790328979492,0.0,562.45520655,230.5625,2700.0,33.877461433410645,3843.0694694519043,113.8125,0.12848806381225586,-0.00453980220482,1.79055547714,34.91968059539795,229.29108214378357,585.808999243,2.82764,3000.0,16.9896,-1.86264514923e-09,1.1476750373840332,-0.00453980406746,1600,1.79055547714,2.8326,16.9056,1600,2.83788,0.997375,1600,2600.0,1.1259181499481201,43.23651599884033,204.375,0.171514431258,0.144585856794
17.0795,0.0,1.0,1.069206714630127,416.259266976,31.521528720855713,1.00201,25.579885005950928,0.0867068153857,0.0,40.87494206428528,0.0,627.309283767,265.125,2800.0,35.160362243652344,4067.2239212989807,124.6875,0.11411571502685547,-0.00563578214496,0.0421615689993,32.070343255996704,221.91608595848083,629.411419006,2.84186,2900.0,17.0448,2.32830643654e-09,1.0578150749206543,-0.00563577981666,1600,0.0421615727246,2.83585,17.1477,1600,2.83788,0.999004,1600,2700.0,1.1636006832122803,45.21998453140259,256.75,0.191877293805,0.218018547066
17.0795,0.0,1.0,1.1427581310272217,446.400534834,33.79259991645813,1.00005,27.143964290618896,0.104023835399,0.0,41.5895471572876,0.0,616.868094566,230.25,2800.0,32.0540874004364,4289.404908895493,141.25,0.09314227104187012,-0.00561382714659,0.036648388952,32.25656318664551,219.530615568161,576.875148971,2.83795,2800.0,17.0139,-9.31322574615e-10,1.0564212799072266,-0.00561382807791,1600,0.0366483852267,2.83403,17.0807,1600,2.83788,0.998088,1600,2600.0,1.0559003353118896,41.21535873413086,259.9375,0.147711966553,0.181470290236
17.0795,0.0,1.0,1.0953757762908936,432.797039435,32.79599380493164,0.992758,26.419149160385132,0.102551756259,0.0,40.079670906066895,0.0,400.7087276,266.9375,2800.0,28.2657949924469,4497.2111756801605,131.3125,0.09546446800231934,-0.010931472294,0.391996175051,31.051817655563354,205.4026243686676,635.60059872,2.82326,2400.0,17.0272,-1.86264514923e-09,1.0365078449249268,-0.0109314741567,1600,0.391996204853,2.83481,16.8317,1600,2.83788,0.998474,1600,3000.0,0.9673092365264893,35.61236882209778,126.125,0.183402251114,0.0736324198312
17.0795,0.0,1.0,1.0486562252044678,396.972743869,29.19266653060913,1.00204,30.823601722717285,0.0849298570363,0.0,31.392159700393677,0.0,613.028840574,224.8125,2700.0,25.5808162689209,4683.929429292679,118.375,0.1115880012512207,-0.000739804585464,0.0462482720613,24.463703632354736,184.2461040019989,584.981273071,2.84192,2900.0,17.1343,1.39698386192e-09,0.8618783950805664,-0.00073980318848,1600,0.0462483093143,2.84108,17.1486,1600,2.83788,1.00161,1600,2600.0,0.8958046436309814,32.201866149902344,257.625,0.16792664126,0.189204840142
17.0795,0.0,1.0,0.9521098136901855,399.695802298,26.22126531600952,1.00759,20.515252113342285,0.0839709939007,0.0,33.67729115486145,0.0,461.784852502,242.9375,2700.0,28.362217664718628,4869.0887134075165,117.125,0.1366288661956787,-0.0141896549612,0.0534072704613,26.477189779281616,182.58324909210205,592.937704227,2.85296,2600.0,17.0943,0.0,0.9228420257568359,-0.0141896549612,1600,0.053407266736,2.83874,17.3391,1600,2.83788,1.00047,1600,2600.0,0.970285177230835,36.52873635292053,156.5,0.165632566016,0.117093372585
17.0795,0.0,1.0,0.9717514514923096,405.405656218,26.880861282348633,0.998232,21.461302995681763,0.108057631308,0.0,37.01966142654419,0.0,554.675566773,208.9375,2700.0,27.476722717285156,5059.156933069229,120.0625,0.09631800651550293,-0.00336754554883,0.02763322182,28.664568185806274,187.64108204841614,558.279832247,2.83433,2800.0,17.0464,1.62981450558e-09,0.9773507118225098,-0.00336754391901,1600,0.0276332106441,2.83594,17.0189,1600,2.83788,0.999043,1600,2600.0,0.9421432018280029,35.35408115386963,216.125,0.129621112067,0.142780592409
17.0795,0.0,1.0,0.9951927661895752,414.248396949,27.687170267105103,1.00358,22.244920253753662,0.100174792957,0.0,34.58297777175903,0.0,630.235261133,251.8125,2700.0,26.124743223190308,5242.679824590683,122.875,0.10981607437133789,-0.00287033244967,0.167259693146,26.70500898361206,181.03847408294678,635.990734873,2.84494,2800.0,17.0984,-9.31322574615e-10,0.912541389465332,-0.002870333381,1600,0.167259693146,2.83899,17.2005,1600,2.83788,1.00057,1600,2700.0,0.9065651893615723,33.021145820617676,268.125,0.188578714828,0.223340433537
17.0795,0.0,1.0,1.0655837059020996,398.91626138,30.19174313545227,0.99329,24.349987983703613,0.0868234162804,0.0,40.87734293937683,0.0,440.965165681,182.8125,2700.0,28.999736547470093,5453.67226099968,121.4375,0.1541445255279541,-0.000941749662161,0.11208768189,30.930993795394897,208.34018898010254,513.892829142,2.82434,2700.0,16.9314,-1.16415321827e-09,1.0521252155303955,-0.000941750826314,1600,0.112087644637,2.82917,16.8498,1600,2.83788,0.995657,1600,2400.0,0.9883372783660889,41.824445486068726,132.6875,0.121543974484,0.154271401688
17.0795,0.0,1.0,1.0258846282958984,459.490869741,28.716196060180664,1.00462,23.212713479995728,0.108406910981,0.0,35.070061445236206,0.0,571.398722435,241.75,2800.0,27.476499795913696,5644.324326038361,152.375,0.08856463432312012,-0.00631867907941,0.0492045506835,27.075649976730347,188.2108986377716,606.676963054,2.84706,2800.0,17.067,1.86264514923e-09,0.9328889846801758,-0.00631867721677,1600,0.0492045544088,2.83714,17.2371,1600,2.83788,0.999641,1600,2500.0,0.9551060199737549,35.91445279121399,229.0,0.174685837491,0.172466644825
17.0795,0.0,1.0,1.038888692855835,447.295654287,28.94851803779602,1.00052,23.539302110671997,0.10200402759,0.0,32.846946716308594,0.0,578.256417496,181.5625,2600.0,27.49564814567566,5832.505374670029,137.6875,0.0922393798828125,-0.0101066017523,0.179557353258,25.95364546775818,185.70361971855164,509.599164632,2.83889,2600.0,16.9614,9.31322574615e-10,0.9028356075286865,-0.010106600821,1600,0.179557353258,2.83094,17.0968,1600,2.83788,0.996553,1600,2600.0,0.959385871887207,36.1692533493042,225.875,0.128809973086,0.176114498178
17.0795,0.0,1.0,0.96799635887146,408.747610849,26.55840015411377,0.99999,21.677038192749023,0.0944005978882,0.0,32.68991041183472,0.0,523.494265579,248.75,2800.0,24.759931564331055,6008.520046472549,120.625,0.11883378028869629,-0.0045214574784,0.137780562043,25.45553994178772,173.45750665664673,609.424677462,2.83784,2600.0,16.9612,0.0,0.8848772048950195,-0.0045214574784,1600,0.137780562043,2.83093,17.0788,1600,2.83788,0.996551,1600,2800.0,0.87790846824646,31.847402334213257,180.0625,0.157823257372,0.14384149619
17.0795,0.0,1.0,1.0440053939819336,425.952168676,29.361768007278442,0.981227,23.40935182571411,0.109602388521,0.0,36.264864921569824,0.0,377.817411052,229.3125,2700.0,26.96618103981018,6201.134350776672,126.5,0.10643815994262695,-0.00775979505852,2.98938941956,28.6528000831604,190.16380548477173,580.63286795,2.79702,2700.0,17.0443,-1.86264514923e-09,0.9690477848052979,-0.00775979692116,1600,2.98938941956,2.83582,16.3957,1600,2.83788,0.998981,1600,2700.0,0.9167959690093994,34.71546721458435,105.9375,0.145046343978,0.118096322752
17.0795,0.0,1.0,1.0561456680297852,431.27434261,29.639264822006226,0.996508,31.151443004608154,0.11474905904,0.0,38.15263319015503,0.0,420.411698331,229.8125,2700.0,28.967750787734985,6409.164022445679,131.5625,0.09698653221130371,-0.00473084487021,0.392768293619,29.373142957687378,205.83186507225037,588.126232066,2.83083,2700.0,17.0138,-9.31322574615e-10,0.996990442276001,-0.00473084580153,1600,0.392768263817,2.83403,16.9595,1600,2.83788,0.998096,1600,2700.0,0.9968903064727783,37.72310018539429,125.9375,0.150832539338,0.113276404353
17.0795,0.0,1.0,1.0044276714324951,444.693433727,27.971016883850098,1.00428,22.574567079544067,0.119991523547,0.0,38.96593928337097,0.0,444.945906122,244.625,2800.0,29.370238304138184,6609.079399108887,139.5,0.09540390968322754,-0.0109510449693,0.146765187383,29.985097646713257,197.80888104438782,604.293893213,2.84641,2800.0,17.0583,1.86264514923e-09,1.0216119289398193,-0.0109510431066,1600,0.146765202284,2.83664,17.2258,1600,2.83788,0.999409,1600,2800.0,1.0068719387054443,37.920555114746094,136.375,0.151286972445,0.113489723494
17.0795,0.0,1.0,0.9807608127593994,426.428110698,27.232884645462036,0.984537,21.820815324783325,0.117556399316,0.0,31.93255376815796,0.0,593.654831189,286.9375,2700.0,25.624318599700928,6786.756411790848,127.4375,0.10277175903320312,-0.00136976549402,1.19744443893,25.380293369293213,174.95027208328247,653.364845315,2.80617,2800.0,16.941,1.39698386192e-09,0.8693015575408936,-0.00136976409703,1600,1.19744455814,2.82974,16.5464,1600,2.83788,0.99595,1600,2600.0,0.8858015537261963,32.487802505493164,220.4375,0.165018269247,0.155570628022
17.0795,0.0,1.0,0.9277362823486328,435.089340682,25.707937240600586,1.00614,20.101574897766113,0.10414111566,0.0,57.549370765686035,0.0,550.155531986,244.3125,2900.0,23.765197277069092,6989.787188053131,133.125,0.12038683891296387,-0.00278466031887,0.051048360765,31.644297122955322,200.32091522216797,602.426470487,2.85008,2800.0,17.0245,-6.98491930962e-10,1.1348443031311035,-0.00278466101736,1600,0.0510483458638,2.83466,17.2891,1600,2.83788,0.998401,1600,2800.0,0.8349337577819824,30.157098054885864,205.375,0.171900820383,0.175456047363
17.0795,0.0,1.0,1.3941874504089355,416.746845931,35.48263096809387,0.982788,43.821542739868164,0.115015932134,0.0,43.02626013755798,0.0,416.673391092,203.375,2800.0,29.562572717666626,7236.468611955643,124.5625,0.16281580924987793,0.000399261480197,5.07369804382,28.06522297859192,241.92287421226501,538.563932486,2.80022,2700.0,16.9537,0.0,1.0051817893981934,0.000399261480197,1600,5.07369804382,2.83049,16.4483,1600,2.83788,0.996325,1600,2800.0,1.070688009262085,49.63003993034363,103.8125,0.169230205756,0.224292887276
17.0795,0.0,1.0,1.0383663177490234,418.031916956,29.284294366836548,1.00411,23.62213945388794,0.0988154743082,0.0,37.120368242263794,0.0,526.586438625,239.8125,2800.0,30.351255416870117,7438.992835760117,133.4375,0.09825682640075684,-0.0030664189253,0.538692653179,28.76393699645996,199.93804287910461,601.151989803,2.84601,2800.0,17.0201,-6.98491930962e-10,0.9794790744781494,-0.00306641962379,1600,0.538692653179,2.8344,17.219,1600,2.83788,0.998286,1600,2600.0,1.0366661548614502,39.62401270866394,191.3125,0.178992163326,0.177728304729
17.0795,0.0,1.0,1.056312084197998,410.703089036,29.30575394630432,1.00101,23.449761629104614,0.0851696329321,0.0,34.86325240135193,0.0,632.254618286,276.3125,2800.0,27.421430110931396,7629.83686709404,121.3125,0.09177207946777344,-0.00721343187615,0.033717148006,26.890141010284424,188.64449954032898,648.812493979,2.83986,2900.0,17.1725,1.39698386192e-09,0.925342321395874,-0.00721343047917,1600,0.0337171629071,2.84331,17.1133,1600,2.83788,1.00273,1600,2600.0,0.9608983993530273,35.72429037094116,277.6875,0.172739322509,0.177646149662
17.0795,0.0,1.0,1.0215845108032227,424.619517186,28.484440326690674,0.997406,23.016300201416016,0.089338510541,0.0,33.72384595870972,0.0,659.149060816,180.0625,2900.0,26.902451276779175,7816.653403759003,129.125,0.10572195053100586,-0.0100816255435,0.407230407,26.450493097305298,184.1921410560608,503.719908375,2.83256,2800.0,17.104,2.79396772385e-09,0.9118762016296387,-0.0100816227496,1600,0.407230436802,2.83931,16.9889,1600,2.83788,1.00073,1600,2800.0,0.9338386058807373,34.58668613433838,283.875,0.15548016962,0.238379237413
17.0795,0.0,1.0,1.0744585990905762,431.746163851,30.32111620903015,0.989322,24.354294538497925,0.089692328468,0.0,44.191105127334595,0.0,349.063389659,236.625,2900.0,27.313711404800415,8022.336097478867,129.5,0.12054109573364258,-0.00299490755424,0.689299046993,29.614019870758057,202.72506165504456,610.682904112,2.81632,2400.0,17.0289,6.98491930962e-10,1.021089792251587,-0.00299490685575,1600,0.689299046993,2.83491,16.7152,1600,2.83788,0.998529,1600,2800.0,0.9386403560638428,35.838727712631226,93.5,0.168924321223,0.0658913439979
17.0795,0.0,1.0,1.0742535591125488,437.796310372,30.098376512527466,1.0022,24.3593909740448,0.121140834105,0.0,41.40035653114319,0.0,717.77699085,250.5,2800.0,28.1442391872406,8228.567786455154,137.375,0.0905313491821289,-0.00414380244911,0.0154905496165,32.10790705680847,203.60723638534546,617.757840905,2.84222,2900.0,17.0664,1.86264514923e-09,1.0731875896453857,-0.00414380058646,1600,0.0154905421659,2.83711,17.1539,1600,2.83788,0.999625,1600,2700.0,0.9695425033569336,36.34272289276123,341.5625,0.175924719603,0.232720890068
17.0795,0.0,1.0,1.1123671531677246,454.941509805,31.434258460998535,0.997732,25.348460912704468,0.127344609089,0.0,40.924800634384155,0.0,551.627843155,205.9375,2800.0,31.600220441818237,8444.313537836075,144.6875,0.1139986515045166,-0.00730427354574,0.0352115184069,31.62094521522522,213.62283897399902,548.152347522,2.83322,2800.0,17.0428,0.0,1.062086820602417,-0.00730427354574,1600,0.0352115184069,2.83573,17.0001,1600,2.83788,0.998946,1600,2700.0,1.0656993389129639,40.975003480911255,208.6875,0.140453747621,0.146518398315
17.0795,0.0,1.0,1.0846459865570068,415.15763196,30.844935655593872,0.996258,24.71711301803589,0.0941991176063,0.0,37.32585263252258,0.0,661.496619299,213.1875,2800.0,28.16516089439392,8643.987246513367,125.625,0.09730315208435059,-0.00228181388229,0.0351205542684,28.804315090179443,197.51993942260742,557.108463267,2.83034,2800.0,16.9729,9.31322574615e-10,0.9803299903869629,-0.00228181295097,1600,0.0351205356419,2.83162,16.9513,1600,2.83788,0.996879,1600,2600.0,0.9605872631072998,36.57187628746033,292.6875,0.126901118956,0.211871845804
17.0795,0.0,1.0,1.0431933403015137,446.60223756,29.584659814834595,0.995557,23.703646183013916,0.109320146924,0.0,36.674346685409546,0.0,645.123970644,185.625,2700.0,27.80897808074951,8839.495880842209,139.5625,0.11746788024902344,-0.00272021628916,0.0112468115985,28.081417560577393,192.91194033622742,532.523106893,2.8289,2800.0,16.99,1.62981450558e-09,0.952739953994751,-0.00272021465935,1600,0.0112468414009,2.83263,16.9268,1600,2.83788,0.997385,1600,2800.0,0.9507148265838623,36.115400075912476,269.75,0.125091760806,0.160953775098
17.0795,0.0,1.0,1.0714154243469238,438.422170972,30.31689429283142,1.00253,24.302883625030518,0.114319571803,0.0,39.24764823913574,0.0,611.090466784,230.8125,2800.0,30.687830448150635,9053.941517353058,131.0,0.0950770378112793,-0.00316300522536,0.0189908258617,30.280157566070557,211.91388750076294,591.582065181,2.84289,2800.0,17.1296,4.65661287308e-10,1.0255076885223389,-0.0031630047597,1600,0.0189908202738,2.84081,17.1652,1600,2.83788,1.00147,1600,2600.0,1.0470709800720215,45.83321571350098,255.5625,0.158774152893,0.185577738979
17.0795,0.0,1.0,0.977247953414917,476.858105041,27.761967420578003,1.00289,22.540203094482422,0.107713106864,0.0,33.558048248291016,0.0,587.96627441,267.6875,2900.0,27.09717297554016,9239.313420534134,160.3125,0.09876370429992676,-0.00481668254361,0.0587687902153,26.583641290664673,183.21547746658325,633.837244365,2.84356,2700.0,16.9406,2.32830643654e-09,0.9038028717041016,-0.0048166802153,1600,0.05876878649,2.82971,17.1768,1600,2.83788,0.995945,1600,2500.0,0.9323341846466064,34.90513253211975,229.1875,0.168050430399,0.166114861167
17.0795,0.0,1.0,1.0652363300323486,406.730850041,30.361387968063354,1.00472,24.28066635131836,0.0905637827063,0.0,35.071362018585205,0.0,570.640416002,230.6875,2800.0,26.407230138778687,9430.25442314148,123.875,0.09418749809265137,-0.00449506007135,0.0352808460593,27.45270276069641,188.70565152168274,585.557023136,2.84727,2700.0,17.0393,4.65661287308e-10,0.9395575523376465,-0.00449505960569,1600,0.0352808609605,2.83552,17.2406,1600,2.83788,0.998832,1600,2500.0,0.9148774147033691,34.37274360656738,225.875,0.157196966876,0.211393095428
17.0795,0.0,1.0,0.9081277847290039,398.60883081,25.254690647125244,0.993172,19.99286150932312,0.0815475196071,0.0,36.74376583099365,0.0,559.012798238,179.75,2800.0,23.52314567565918,9607.699227571487,119.0,0.10262250900268555,-0.00605713156983,0.0888679027557,28.347790002822876,174.36957454681396,513.50748534,2.82411,2700.0,16.9747,4.65661287308e-10,0.9681460857391357,-0.00605713110417,1600,0.0888678878546,2.83172,16.8459,1600,2.83788,0.996946,1600,2700.0,0.8200912475585938,29.89364457130432,237.5625,0.14171383167,0.18893816413
17.0795,0.0,1.0,1.0769381523132324,434.597443044,30.82929539680481,1.002,24.67167854309082,0.107099154388,0.0,44.90693950653076,0.0,709.193399112,236.75,2800.0,28.545520782470703,9817.85154056549,125.25,0.10587739944458008,-0.00392962060869,0.0530772954226,30.46503734588623,207.6146275997162,596.049022732,2.84186,2800.0,16.996,0.0,1.036226749420166,-0.00392962060869,1600,0.0530773028731,2.83298,17.1476,1600,2.83788,0.997563,1600,2800.0,0.9757146835327148,36.987770080566406,343.3125,0.148964545483,0.251984735659
