Entropy,NumTrajs,AveragePolicyStd,LossAfter,TotalExecTime,MinReturn,MaxReturn,StdReturn,ItrTime,MeanKL,LossBefore,AverageReturn,Time,MaxKL,Perplexity,ExplainedVariance
2.5608,20,0.870797,-0.0,34.05955791473389,0.0,0.0,0.0,34.3081169128418,0.0,-0.0,0.0,34.308109760284424,0.0,12.9461,1
2.5608,20,0.870797,-0.0,32.132405519485474,0.0,0.0,0.0,32.48746633529663,0.0,-0.0,0.0,66.81086874008179,0.0,12.9461,1
2.5608,20,0.870797,-0.0,31.712217092514038,0.0,0.0,0.0,31.978161096572876,0.0,-0.0,0.0,98.80241799354553,0.0,12.9461,1
2.5608,20,0.870797,-0.0,33.01901865005493,0.0,0.0,0.0,33.17575263977051,0.0,-0.0,0.0,132.0024697780609,0.0,12.9461,1
2.5608,20,0.870797,-0.0,32.86088681221008,0.0,0.0,0.0,33.16207790374756,0.0,-0.0,0.0,165.17624878883362,0.0,12.9461,1
2.5608,20,0.870797,-0.0,33.900962114334106,0.0,0.0,0.0,34.133463859558105,0.0,-0.0,0.0,199.33248114585876,0.0,12.9461,1
2.5608,20,0.870797,-0.0,31.90928316116333,0.0,0.0,0.0,32.07247352600098,0.0,-0.0,0.0,231.42645072937012,0.0,12.9461,1
