AveragePolicyStd,MeanKL,ExplainedVariance,MaxReturn,MinReturn,ItrTime,Time,Entropy,TotalExecTime,NumTrajs,LossAfter,AverageReturn,StdReturn,MaxKL,Perplexity,LossBefore
0.870797,0.0,1,0.0,0.0,24.31245470046997,24.312445878982544,2.5608,24.185688734054565,20,-0.0,0.0,0.0,0.0,12.9461,-0.0
0.870797,0.0,1,0.0,0.0,22.091917991638184,46.40727376937866,2.5608,21.921082019805908,20,-0.0,0.0,0.0,0.0,12.9461,-0.0
0.870797,0.0,1,0.0,0.0,22.770143747329712,69.18421387672424,2.5608,22.674708127975464,20,-0.0,0.0,0.0,0.0,12.9461,-0.0
0.870797,0.0,1,0.0,0.0,24.62859869003296,93.81795072555542,2.5608,24.4839608669281,20,-0.0,0.0,0.0,0.0,12.9461,-0.0
0.870797,0.0,1,0.0,0.0,24.673834800720215,118.49759006500244,2.5608,24.60556983947754,20,-0.0,0.0,0.0,0.0,12.9461,-0.0
0.870797,0.0,1,0.0,0.0,24.58108353614807,143.08847784996033,2.5608,24.442675590515137,20,-0.0,0.0,0.0,0.0,12.9461,-0.0
0.870797,0.0,1,0.0,0.0,25.38009786605835,168.47596859931946,2.5608,25.270697355270386,20,-0.0,0.0,0.0,0.0,12.9461,-0.0
