ExplainedVariance,AverageReturn,Time,StdReturn,MeanKL,LossAfter,ItrTime,LossBefore,TotalExecTime,AveragePolicyStd,Entropy,MaxKL,Perplexity,NumTrajs,MaxReturn,MinReturn
0.314452269521,230.0,6.459672689437866,274.043792121,0.665328,-0.0957323,6.459676265716553,0.0119237,6.3754966259002686,0.58088,1.73658,3.73456,5.67789,40,900.0,0.0
0.554334912658,2060.0,12.590247631072998,710.56315694,0.620563,-0.111763,6.127347230911255,0.030291,6.062445878982544,0.58567,1.7485,1.99274,5.74599,40,3700.0,700.0
0.96758820496,7410.0,19.555570125579834,631.585306986,0.11361,-0.0524468,6.958881139755249,-0.0240113,6.9079060554504395,0.590912,1.76365,0.456745,5.83368,40,8200.0,5200.0
0.994751164198,7777.5,25.59574246406555,205.532844091,0.0317396,-0.0213879,6.02578330039978,-0.00362387,5.978031158447266,0.587397,1.75164,0.441338,5.76406,40,8200.0,7300.0
0.995899154981,7802.5,31.563095331192017,173.907302894,0.0261701,-0.0429116,5.955185413360596,-0.0216651,5.895987272262573,0.586184,1.74983,0.161487,5.75363,40,8200.0,7500.0
0.94392259204,7657.5,37.80675506591797,1114.20094687,0.00632338,-0.00108736,6.235285758972168,0.00678293,6.132624626159668,0.582085,1.739,0.0879532,5.69164,40,8200.0,2800.0
0.995574662185,7915.0,44.125598669052124,208.026440627,0.0411766,-0.0553333,6.309186935424805,-0.0378272,6.221435308456421,0.583022,1.74239,0.246396,5.71098,40,8300.0,7100.0
