Time,AveragePolicyStd,Perplexity,MaxReturn,Entropy,ExplainedVariance,StdReturn,LossBefore,NumTrajs,MeanKL,LossAfter,TotalExecTime,MinReturn,ItrTime,MaxKL,AverageReturn
16.12346076965332,1.00568,17.2706,0.0,2.849,1,0.0,-0.0,20,0.0,-0.0,15.806994676589966,0.0,16.123466968536377,0.0,0.0
31.68506908416748,1.00568,17.2706,0.0,2.849,1,0.0,-0.0,20,0.0,-0.0,15.347372055053711,0.0,15.554873704910278,0.0,0.0
48.16886591911316,1.00568,17.2706,300.0,2.849,0.129318349629,78.1024967591,-0.00181023,20,0.22269,-0.0158066,16.25828194618225,0.0,16.47263789176941,23.1145,30.0
64.60232734680176,1.00526,17.2549,500.0,2.8481,0.0524631811398,115.217186218,0.00695539,20,0.429857,0.0854534,16.2901668548584,0.0,16.43047833442688,52.257,35.0
81.91282224655151,1.00702,17.315,300.0,2.85158,0.0342796733327,65.3834841531,0.0017358,20,4.57376,-0.138137,17.106600761413574,0.0,17.26855158805847,265.149,15.0
98.34119248390198,1.00745,17.3301,400.0,2.85244,0.0737850717349,95.3939201417,0.0255023,20,0.000334577,0.0243218,16.16254210472107,0.0,16.401275873184204,0.00268425,30.0
114.38270139694214,1.01395,17.5525,700.0,2.86519,0.0797734898472,210.416254125,0.00236204,20,0.000938538,0.000923062,15.922176361083984,0.0,16.0333251953125,0.0585682,85.0
