MinReturn,MaxKL,AveragePolicyStd,StdReturn,ItrTime,LossAfter,Perplexity,MeanKL,AverageReturn,ExplainedVariance,Entropy,MaxReturn,Time,NumTrajs,TotalExecTime,LossBefore
0.0,0.0,0.935103,0.0,19.78271222114563,-0.0,14.8902,0.0,0.0,1,2.7007,0.0,19.78270697593689,20,19.70340657234192,-0.0
0.0,0.0,0.935103,0.0,20.096628665924072,-0.0,14.8902,0.0,0.0,1,2.7007,0.0,39.8850998878479,20,19.90551733970642,-0.0
0.0,0.0,0.935103,0.0,19.773996114730835,-0.0,14.8902,0.0,0.0,1,2.7007,0.0,59.6652352809906,20,19.728073835372925,-0.0
0.0,0.0,0.935103,0.0,19.345962285995483,-0.0,14.8902,0.0,0.0,1,2.7007,0.0,79.01893496513367,20,19.29495882987976,-0.0
0.0,0.0,0.935103,0.0,20.203011751174927,-0.0,14.8902,0.0,0.0,1,2.7007,0.0,99.22749710083008,20,20.16191291809082,-0.0
0.0,0.0,0.935103,0.0,20.311213970184326,-0.0,14.8902,0.0,0.0,1,2.7007,0.0,119.54396271705627,20,20.196571826934814,-0.0
0.0,0.0,0.935103,0.0,19.460496187210083,-0.0,14.8902,0.0,0.0,1,2.7007,0.0,139.02059030532837,20,19.393056869506836,-0.0
