MaxKL,LossAfter,ExplainedVariance,StdReturn,MeanKL,ItrTime,LossBefore,NumTrajs,Time,Perplexity,MinReturn,MaxReturn,AverageReturn,TotalExecTime,AveragePolicyStd,Entropy
0.965252,-0.0182506,0.412458619411,181.916876622,0.0917182,4.5595176219940186,0.0138352,40,4.559507131576538,11.4353,0.0,800.0,212.5,4.49454665184021,0.82843,2.4367
0.189566,-0.0327682,0.517596020245,195.959179423,0.0376572,3.5343616008758545,-0.0148449,40,8.10096526145935,11.5946,0.0,1100.0,360.0,3.4589407444000244,0.835391,2.45054
0.209874,0.00333652,0.55068911436,189.142803194,0.0398117,3.9674177169799805,0.016976,40,12.07342004776001,11.5088,0.0,900.0,385.0,3.9366848468780518,0.831449,2.44312
0.222418,-0.0183182,0.565334302073,212.705782714,0.0574626,5.150470495223999,-0.00128496,40,17.230405569076538,11.6069,100.0,1100.0,397.5,5.108230352401733,0.834127,2.4516
0.0813254,0.00712785,0.541162804547,253.463508222,0.0216345,4.398863792419434,0.0188246,40,21.634961366653442,11.5995,0.0,1300.0,602.5,4.364349603652954,0.833587,2.45096
0.312163,-0.0331677,0.514960378198,341.604669172,0.0564297,3.096829414367676,-0.0146714,40,24.736101388931274,11.7092,0.0,1300.0,767.5,3.06391978263855,0.836814,2.46037
1.43279,-0.0593703,0.688516895812,252.969859865,0.194112,4.846118688583374,-0.0282376,40,29.58816123008728,11.6236,400.0,1500.0,947.5,4.806593179702759,0.833515,2.45304
